gene,Astro_1,Astro_2,Astro_3,Astro_4,Astro_5,Chandelier_1,Endo_1,Endo_2,L2/3 IT_1,L2/3 IT_2,L2/3 IT_3,L2/3 IT_4,L2/3 IT_5,L2/3 IT_6,L4 IT_1,L4 IT_3,L4 IT_5,L5 ET_1,L5 ET_2,L5 ET_3,L5 IT_1,L5 IT_2,L5 IT_3,L5 IT_4,L5 IT_6,L5/6 NP_1,L5/6 NP_2,L5/6 NP_3,L5/6 NP_4,L5/6 NP_5,L5/6 NP_6,L6 CT_1,L6 CT_2,L6 CT_3,L6 IT Car3_1,L6 IT Car3_2,L6 IT_1,L6 IT_2,L6b_1,L6b_2,L6b_3,L6b_4,L6b_5,L6b_6,Lamp5 Lhx6_1,Lamp5_1,Lamp5_2,Lamp5_3,Lamp5_4,Lamp5_5,Lamp5_6,Lamp5_7,Micro/PVM_1,OPC_1,Oligo_1,Oligo_2,Oligo_3,Oligo_4,Pax6_1,Pax6_2,Pax6_3,Pax6_4,Pvalb_1,Pvalb_2,Pvalb_3,Pvalb_4,Pvalb_5,Pvalb_6,Pvalb_7,Pvalb_8,Pvalb_9,Sncg_1,Sncg_2,Sncg_3,Sncg_4,Sncg_5,Sncg_6,Sncg_7,Sncg_8,Sst Chodl_1,Sst_1,Sst_10,Sst_11,Sst_12,Sst_13,Sst_14,Sst_15,Sst_16,Sst_17,Sst_18,Sst_19,Sst_2,Sst_21,Sst_22,Sst_23,Sst_24,Sst_25,Sst_26,Sst_27,Sst_28,Sst_29,Sst_3,Sst_30,Sst_31,Sst_32,Sst_33,Sst_35,Sst_36,Sst_37,Sst_4,Sst_5,Sst_6,Sst_7,Sst_8,Sst_9,VLMC_1,VLMC_2,Vip_1,Vip_10,Vip_11,Vip_12,Vip_13,Vip_14,Vip_15,Vip_16,Vip_17,Vip_18,Vip_19,Vip_2,Vip_20,Vip_21,Vip_22,Vip_23,Vip_24,Vip_25,Vip_26,Vip_27,Vip_28,Vip_29,Vip_3,Vip_4,Vip_5,Vip_6,Vip_7,Vip_8,Vip_9
MRPS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4071808,0.0,0.0,0.0,0.0,0.0,0.0,3.8637865,3.46965,0.0,3.4215953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4698768,0.0,3.533144,0.0,3.8402104,0.0,0.0,0.0,0.0,0.0,3.4761865,0.0,0.0,0.0,0.0,4.0248017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4581406,0.0,0.0,3.882012,0.0,3.8403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6877403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1250625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2071013,3.0915446,3.0818489,3.0627806,0.0,0.0,0.0,3.1599877,3.3871677,0.0,0.0,3.2772107,3.515534,0.0,3.3344734,3.4110398,3.2563195,0.0,3.6454015,0.0,0.0,3.280751,3.6889946,3.0082388,3.394125,3.1123376,3.5636005,3.3096223,3.2543225,3.3830893,3.3337617,3.2145507,3.5451238,3.3236015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4901369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1982856,0.0,0.0,1.586239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5542849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUP85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2487211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2731948,0.0,0.0,0.0,2.9295325,0.0,3.088741,3.3210075,3.6318405,0.0,3.2741084,3.3025343,3.1454926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT5C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7481833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR9-1HG,6.8884335,6.558402,6.774927,6.5809813,6.504455,0.0,0.0,0.0,3.5797977,0.0,3.1856732,3.1774206,3.8093452,3.5342739,0.0,4.100768,3.2413793,3.7432592,3.9387376,3.843245,3.6122773,3.5044537,3.7190318,3.593148,3.3808784,3.6389751,3.73836,3.60581,3.7626877,3.8720572,3.6005986,3.4479191,3.7585177,3.6013265,3.3465571,0.0,3.7846022,3.2545457,0.0,3.4767334,3.4982467,3.2889302,3.7785046,3.5214896,4.157954,4.4050555,4.3412504,4.710338,4.354129,4.5220594,4.459714,4.542898,0.0,6.2817297,0.0,0.0,0.0,0.0,4.485651,4.8643956,4.3225408,4.5255437,0.0,0.0,3.17676,3.7441854,0.0,0.0,3.51108,3.940492,3.5561333,4.20733,4.261281,3.8279355,4.248326,4.373057,4.132457,4.449295,4.0634646,3.5470536,3.7513857,0.0,0.0,0.0,3.9531443,3.6614456,0.0,3.2210922,0.0,3.880292,3.8853688,0.0,0.0,0.0,3.6308615,0.0,0.0,0.0,0.0,3.6541152,3.893743,3.6035132,0.0,3.30422,0.0,0.0,3.3188157,3.7842045,4.1169586,0.0,3.7119346,4.4994535,0.0,0.0,0.0,0.0,0.0,4.1980524,3.986556,0.0,4.2807713,4.4595127,4.090272,0.0,0.0,3.6541333,0.0,0.0,0.0,3.8921888,4.0455036,0.0,4.0464487,4.3280087,0.0,0.0,0.0,0.0,3.567585,0.0,0.0,0.0,0.0,0.0,0.0,4.1639204
TTF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3212323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1613503,0.0,3.1854067,0.0,0.0,0.0,0.0,0.0,3.175924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3302808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R12C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.974003,0.0,0.0,0.0,0.0,0.0,2.9923916,2.6465628,0.0,0.0,0.0,2.6571045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2566555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4726706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6877403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBOAT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.608217,3.1828773,0.0,0.0,0.0,0.0,3.1091626,3.7744405,3.668789,3.0437799,3.7972345,0.0,3.462141,0.0,3.6561408,0.0,0.0,0.0,0.0,3.356338,3.3117085,0.0,3.8057067,0.0,4.2138715,3.2639806,3.468524,3.1961563,3.4915924,3.1560216,3.9261074,3.4473596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.392821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9597793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3389487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPRL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0214095,0.0,0.0,0.0,0.0,0.0,3.1017907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPDPF,0.0,0.0,0.0,0.0,0.0,0.0,5.048092,0.0,0.0,0.0,0.0,0.0,3.9170864,0.0,0.0,0.0,0.0,0.0,0.0,4.1670423,4.0872436,2.7354918,4.197568,0.0,0.0,0.0,3.5272908,0.0,0.0,0.0,0.0,3.1957743,3.6889946,0.0,4.61745,0.0,4.710873,2.925399,0.0,3.1800234,3.1391268,3.1225092,4.3642387,3.425083,0.0,0.0,0.0,4.589035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7944117,0.0,0.0,3.3656802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1866074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1250625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.930244,0.0,0.0,0.0,0.0,3.366703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSIG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5078394,3.5763807,3.4728522,3.5305989,2.8204305,0.0,0.0,0.0,3.1840746,2.9401953,3.3302808,0.0,2.7511485,3.511679,0.0,0.0,0.0,3.9032354,0.0,0.0,0.0,2.977658,3.2638838,3.1640165,0.0,3.2398875,0.0,3.535405,0.0,0.0,0.0,0.0,0.0,3.5498078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.649989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1284223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC93,0.0,0.0,0.0,0.0,0.0,3.9570227,0.0,0.0,3.9462967,3.3118613,4.4258833,4.354394,3.775939,4.1001143,3.944656,4.1528845,3.9045448,4.241498,4.235552,3.7744405,3.702476,3.9210045,3.6380377,1.5708779,3.9380713,4.097768,4.067209,4.2235017,3.8013487,4.2758617,4.0953984,4.0210032,4.0711093,4.0224476,3.377579,3.8536603,3.5827172,3.9294267,4.1094265,4.102101,3.9666317,4.233161,3.9354599,4.0271263,4.0474434,4.009272,3.5496435,0.0,3.9802804,3.9148684,3.8114233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.862114,4.0254526,3.8033032,3.9868507,4.3512897,4.1828046,4.1291437,3.857838,4.367237,4.2645025,4.284152,4.0405865,4.261212,4.087762,4.0207615,0.0,3.8219986,0.0,4.0739737,3.8068464,0.0,3.9173276,3.8693664,0.0,0.0,3.9919863,3.864316,3.869665,4.119926,4.2396107,0.0,0.0,3.9290357,4.1072316,0.0,0.0,3.7285986,3.9637718,4.3930674,0.0,0.0,3.8321862,3.688582,4.0593157,0.0,4.291802,4.2046013,4.2138066,4.0889726,4.2238054,0.0,4.0549192,4.0799017,0.0,4.125242,0.0,0.0,0.0,0.0,3.804869,3.800157,0.0,3.9702802,0.0,3.6106834,0.0,3.5559034,4.0252357,0.0,0.0,0.0,0.0,4.0972385,3.7931747,4.1071434,0.0,3.882785,4.123358,4.340727,3.9757547,4.291664,0.0,0.0,4.0187516,0.0,4.1146097,4.1470494,4.0671806
SLC25A23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.221984,3.459184,0.0,0.0,0.0,3.3384752,3.428295,3.3302808,3.8636646,3.3467157,3.9661057,0.0,3.3372962,3.5863621,3.815361,0.0,3.784437,3.395155,3.3785908,3.577293,2.4698768,3.287178,3.8057067,0.0,4.090445,3.5134463,3.3883123,3.5672057,3.7880347,3.7262611,3.950236,3.4790454,0.0,0.0,0.0,3.7999005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.977145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7050383,0.0,0.0,3.6899076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0593157,0.0,0.0,0.0,0.0,0.0,3.7793827,0.0,0.0,0.0,4.1284223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9421015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3279455,0.0,0.0,0.0,0.0,0.0,3.2524886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6989195,0.0,3.0469065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRIA3,0.0,0.0,0.0,0.0,0.0,6.1600943,0.0,0.0,5.918235,6.338685,6.5222445,6.5202065,5.676189,6.3670964,5.521973,4.6219544,5.849078,6.7188053,6.779328,6.8304453,5.305729,6.2752805,6.0741844,6.144129,6.0755672,4.795156,5.57515,5.6897807,5.6252775,5.5472927,4.880238,6.242119,6.5024033,6.5210238,4.6280437,4.8287954,5.9352026,6.3201785,6.4211645,6.719781,6.2928476,6.4230747,6.4896564,6.3246365,5.7974644,5.1375914,5.477099,5.1401186,5.3030663,6.3811774,5.9507256,5.1012125,0.0,5.980487,0.0,4.654,0.0,0.0,6.3772817,5.7610326,6.2395735,4.7569766,5.5462112,5.429109,6.272945,6.037285,6.344441,6.1768155,6.0050235,5.9510117,6.1285253,0.0,0.0,0.0,5.0351324,5.7450514,4.52098,5.676104,4.7857656,6.605446,7.050517,6.457416,6.7455387,6.6868553,6.62832,6.5986967,6.856585,6.4382935,6.4807587,6.8554454,6.575656,6.758344,6.380169,6.6510415,6.6326184,6.316626,6.7420907,6.3652444,6.655688,6.6292953,6.7811337,6.433573,6.186042,6.5413923,6.538438,6.435342,6.8743315,6.248907,6.7240767,6.3803935,6.9495497,6.2915626,6.4682617,6.745658,6.859444,0.0,0.0,3.9680378,0.0,0.0,4.736149,0.0,0.0,0.0,0.0,4.6467667,0.0,0.0,0.0,0.0,5.197851,4.1604357,5.1815095,4.2425413,0.0,4.350327,4.861783,0.0,5.7897983,4.124943,0.0,0.0,0.0,4.7386837,0.0,4.9314475
THOC2,0.0,0.0,0.0,0.0,0.0,4.2619357,4.27372,0.0,4.073576,3.485924,4.357895,4.311919,4.043059,4.0945277,4.2156453,2.143383,4.1669173,4.24444,4.0795283,3.7744405,4.1066732,4.058197,4.0806713,4.3119926,4.109085,4.05602,4.043114,4.259835,4.138871,4.0109196,4.12082,4.1446633,4.01076,4.150302,3.8063302,3.9122949,4.012464,4.138278,3.9756136,4.075281,4.048155,4.1344204,4.13436,4.1570253,4.253388,4.1463304,4.310034,4.2458296,4.247459,4.2795763,4.1967297,3.8592913,0.0,0.0,0.0,4.761908,0.0,0.0,4.3708954,4.3010902,4.268709,4.06237,4.188031,4.258528,4.1177244,4.1107364,4.250964,4.2526016,4.3814983,4.2360106,4.218114,3.95771,4.2257576,0.0,4.078076,4.2440343,4.2046285,4.30145,4.095282,4.05446,4.041149,4.230761,4.181492,4.2439327,4.037286,4.272579,4.2254257,4.130904,4.265217,4.301778,4.3876834,4.279085,4.138814,4.229452,4.127449,4.1731277,4.237186,0.0,4.3456745,4.2468653,4.3714147,4.4972568,3.7696688,4.270052,4.4228983,4.092354,4.095224,4.212773,4.2841897,4.271639,4.0682077,4.1250625,4.2603855,4.062398,0.0,0.0,0.0,4.126441,4.0275607,3.837852,4.3026714,0.0,3.9983373,3.7302637,4.1939287,4.1631417,0.0,4.0425105,0.0,3.9354599,4.3069234,4.5023613,4.297043,3.997682,3.6444776,4.199195,4.1864347,4.114402,4.5384216,3.7576592,0.0,3.8251586,3.8472319,4.327839,3.9946146,4.1903987
MED1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5721276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1432402,0.0,3.1741226,0.0,2.7608223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1904194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL23,0.0,0.0,0.0,0.0,0.0,0.0,3.9081383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3302808,0.0,0.0,3.3507438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1865516,0.0,3.5486264,0.0,3.6545806,0.0,0.0,0.0,0.0,0.0,3.2905078,0.0,0.0,0.0,0.0,3.7023218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6877403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7931747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
