clusterName,NSForest_markers,f_score
L6b_6,"['VWA2', 'FHIP1A', 'SULF1']",0.6430401366353544
L6b_4,"['NPNT', 'FER1L6-AS2', 'RNF220']",0.6742857142857143
L6b_2,"['NPFFR2', 'SEMA3D']",0.8120067364527953
L6b_1,"['AOX1', 'SEMA3D', 'ERG', 'SV2C']",0.2165354330708661
L6b_5,"['NXPH4', 'SEMA3D', 'NR4A2', 'HPCAL1']",0.2562574493444577
L2/3 IT_4,"['FAP', 'SYT2', 'COL5A2']",0.5346642468239564
L2/3 IT_2,"['IGFBP2', 'SYT2', 'TESPA1']",0.1298701298701298
L2/3 IT_6,"['LINC00507', 'HPCAL1']",0.8036703630248235
L5 ET_3,"['ONECUT1', 'WNT6', 'BDKRB2']",0.6666666666666666
L5 ET_1,"['OR51E2', 'DDX60L']",0.6555407209612817
L5 IT_3,"['ARSJ', 'NEFM', 'HTR2A']",0.4704393834828617
L5 IT_4,"['RCSD1', 'XIST', 'LDLRAD3', 'SNCAIP']",0.099009900990099
L5 IT_2,"['TLL1', 'ARSJ', 'LRRK1']",0.7816773508108225
L4 IT_5,"['COL22A1', 'ENSG00000223812']",0.583100359445427
L5 IT_6,"['ARHGAP15', 'NPFFR2', 'COBLL1']",0.6344879447290501
L4 IT_1,"['SLC22A10', 'COBLL1']",0.5927432535502851
L2/3 IT_5,"['GPX3', 'VIPR2', 'SCRG1']",0.3305728088336784
L2/3 IT_1,"['PRSS12', 'VIPR2', 'LAMA2']",0.6508936519893173
L4 IT_3,"['TMEM215', 'MET', 'KCNH8']",0.5555555555555556
L2/3 IT_3,"['RREB1', 'BMPR1B', 'SYT2']",0.535385182454847
Pvalb_6,"['SULF1', 'RNF144B', 'MYO5B']",0.7372863791381682
Pvalb_4,"['MT-ND4L', 'RGS5', 'CRHBP']",0.4711501226281141
Pvalb_8,"['CA8', 'LBH', 'ZNF385D-AS2', 'SULF1']",0.2374936836786255
Pvalb_9,"['PVALB', 'KCNC3', 'SYT2', 'VAMP1']",0.2349869451697128
Chandelier_1,"['COL15A1', 'CA8']",0.8226685250886974
L5/6 NP_4,"['SPATA22', 'WNT5B', 'CLMN', 'MKX', 'HTR2C']",0.2272727272727272
L5 ET_2,"['ST8SIA2', 'CHST8', 'LRP2']",0.7399087876931455
L6 CT_3,"['SULF1', 'SEMA3E']",0.7719792117799913
L6 CT_2,"['NPY2R', 'SYT6', 'ITGA11', 'GASK1B']",0.273972602739726
L6 CT_1,"['LGR6', 'VWA2', 'SEMA3D']",0.4736842105263157
L6b_3,"['SCUBE1', 'KCNK13', 'CACNG5']",0.4268292682926829
L5/6 NP_2,"['PRELP', 'SLC17A6', 'NEFH']",0.2702702702702703
L5/6 NP_6,"['HCRTR2', 'NWD2', 'CDH6', 'GPC5']",0.487993803253292
L5/6 NP_3,"['ROBO3', 'PLPP3', 'HTR2C', 'KIT']",0.5676791506930109
L5/6 NP_5,"['LINC00607', 'C3orf52']",0.3420074349442379
L5/6 NP_1,"['NPSR1-AS1', 'QRFPR']",0.857092156630782
