,Airway smooth muscle cell,Alveolar fibroblast 1,Alveolar fibroblast 2,Alveolar macrophage,Alveolar type 1 cell,Alveolar type 2 cell,Arterial endothelial cell,B cell,Basal cell,CD4+ T cell,CD8+ T cell,Capillary 1 cell,Capillary 2 cell,Chondrocyte,Ciliated cell,Classical DC subset 1,Classical DC subset 2,Deuterosomal cell,Goblet cell,Inflammatory monocyte,Innate lymphoid cell,Interstitial macrophage,Ionocyte,Lymphatic endothelial cell,Mast/Basophil,Mature DC subset,Megakaryocyte/Platelet,Mesothelial cell,Mucous cell,Myoepithelial cell,Natural killer cell,Neutrophil,Patrolling monocyte,Pericyte,Plasma cell,Plasmacytoid DC,Pulmonary neuroendocrine cell,Respiratory airway secretory cell,SMG Basal/Duct cell,Secondary crest myofibroblast,Secretory cell,Serous cell,Suprabasal cell,Systemic venous endothelial cell,T regulatory cell,Tuft cell,Vascular smooth muscle cell,Venous endothelial cell
ENSG00000134215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134186,0.0,0.0,0.0,0.831461397891349,0.0,0.0,0.0,0.0,0.8645885738920658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8364225664037339,0.8408020886969059,0.0,0.0,0.0,0.8672711430711949,0.0,0.0,0.0,0.0,0.0,0.8297872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8539680673720988,0.0,0.0,0.0,0.8645439439631523,0.0,0.0,0.8730798680731591,0.0,0.0
ENSG00000116266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973726289069399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9676661491394043,0.0,0.0,0.0,0.9574468085106383,0.0,0.0,0.0,0.0,0.0
ENSG00000179902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872993497138328,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9313439904375279,0.0,0.0,0.0,0.9148936170212766,0.0,0.0,0.0,0.0,0.0,0.9636923062040451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923646943366274,0.0,0.0,0.9421074758184717,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000031698,0.0,0.0,0.0,0.0,0.0,0.865655503374465,0.0,0.0,0.8503431982182442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8085106382978723,0.8193205797925909,0.0,0.0,0.0,0.8334610956780454,0.0,0.0,0.0,0.0,0.0,0.8499569258791335,0.8984820069150722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8359837874453119,0.0,0.0,0.0,0.8371691513568797,0.0,0.0,0.8126293471518983,0.0,0.0
ENSG00000134243,0.0,0.0,0.0,0.9787774846908894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143106,0.0,0.0,0.0,0.8197348929466085,0.0,0.0,0.0,0.0,0.7926926967945505,0.0,0.0,0.0,0.0,0.0,0.8053694468863467,0.0,0.0,0.8718092695195624,0.8082681906984207,0.0,0.0,0.0,0.8439826851195478,0.0,0.0,0.0,0.0,0.0,0.7872340425531915,0.7926090334324126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8006513283607808,0.0,0.0,0.0,0.8100879369898045,0.0,0.0,0.8139086200835857,0.0,0.0
ENSG00000065135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915381373243129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199848048230435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263550715243563,0.0,0.0,0.0,0.9442258730847785,0.0,0.0,0.9148936170212766,0.0,0.0
ENSG00000134202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9827625053994199,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8150835354277428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8284937929599843,0.8271362096705335,0.0,0.0,0.0,0.832511823228065,0.0,0.0,0.0,0.0,0.8233946333540246,0.8118031456115398,0.8085106382978723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8674003063364232,0.0,0.0,0.0,0.8543885958955643,0.0,0.0,0.8416768553409171,0.0,0.0
ENSG00000134248,0.0,0.0,0.5380173198720242,0.6568032604582766,0.0,0.6350126875207779,0.5370348032484663,0.0,0.6014699694958139,0.0,0.0,0.0,0.0,0.0,0.6477809599105347,0.0,0.5382175191919855,0.665317695191566,0.6673807907611766,0.0,0.0,0.0,0.6734953598773226,0.0,0.0,0.0,0.0,0.5474331619891715,0.56295323625524,0.5714985576081784,0.0,0.0,0.0,0.0,0.0,0.598618728049258,0.7316103552250152,0.5838920892553127,0.5806143397980548,0.0,0.5384315556668221,0.5319148936170213,0.63388011683809,0.5671748696489537,0.0,0.6172952918296165,0.5490282685198682,0.0
ENSG00000143119,0.0,0.0,0.0,0.7930260681091471,0.0,0.0,0.0,0.0,0.0,0.7737389168840774,0.8074728085639629,0.0,0.0,0.0,0.0,0.7659574468085106,0.7805194207962524,0.0,0.0,0.7822217345237732,0.8213052635497236,0.7692547985847961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8290161186076225,0.0,0.787819152182721,0.0,0.0,0.7733357536031845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7880120531041571,0.0,0.0,0.0
ENSG00000156171,0.0,0.0,0.0,0.9753215515867193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609874398150342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838293638635189,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116459,0.0,0.0,0.0,0.6624167574212906,0.0,0.5837283591006664,0.0,0.0,0.6982631290212591,0.0,0.0,0.0,0.0,0.0,0.6180440009908473,0.6018410477232425,0.6041285991668701,0.6905886721103749,0.6820032634633653,0.0,0.0,0.0,0.739720622275738,0.0,0.0,0.0,0.0,0.5990142530583321,0.6329152584075928,0.6457397785592587,0.0,0.0,0.5965947737085059,0.0,0.0,0.6390907701025618,0.6405245788553928,0.0,0.6459363318504171,0.0,0.574468085106383,0.591798944676176,0.7224223423511424,0.0,0.0,0.7123693925269107,0.587328000271574,0.0
ENSG00000143110,0.0,0.0,0.0,0.9112675950882283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9167179439930205,0.9052197121559306,0.0,0.0,0.8990707321369902,0.0,0.8936170212765957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9028416491569357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116473,0.0,0.0,0.0,0.7769857454807201,0.0,0.7302866210328772,0.0,0.0,0.0,0.7425326704978943,0.0,0.0,0.0,0.0,0.0,0.8051307150658141,0.8013615506760617,0.0,0.7060344980118123,0.7873277207638355,0.0,0.7765323164615225,0.6928952729448359,0.0,0.0,0.736183947705208,0.6944456062418349,0.0,0.6954954735776211,0.0,0.0,0.0,0.7782485091939886,0.0,0.0,0.0,0.0,0.0,0.7043593640023089,0.0,0.0,0.0,0.6808510638297872,0.0,0.8632699213129409,0.0,0.0,0.0
ENSG00000143079,0.0,0.0,0.0,0.0,0.0,0.0,0.9978620321192639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0
ENSG00000116489,0.0,0.0,0.0,0.7425454956419925,0.0,0.0,0.0,0.0,0.6429601248274458,0.7543016050724273,0.0,0.0,0.0,0.0,0.0,0.7509395226519159,0.7701373227099155,0.6382978723404256,0.6609429184426653,0.8035109093848695,0.0,0.7545740236627295,0.6392846272346822,0.0,0.0,0.7384626079112926,0.0,0.6510668511086322,0.0,0.0,0.0,0.0,0.7543210158956811,0.0,0.0,0.7223784885507949,0.0,0.0,0.6413730294146436,0.0,0.0,0.0,0.6806482748782381,0.0,0.8045451209900227,0.6476786123945358,0.0,0.0
ENSG00000155366,0.0,0.0,0.0,0.0,0.0,0.0,0.7589860089281772,0.0,0.6821186593238343,0.0,0.0,0.7692096550413903,0.7675445270031056,0.0,0.0,0.0,0.0,0.6292884273731962,0.6525535076222522,0.0,0.0,0.0,0.6405542175820533,0.7335579268475796,0.0,0.6068417861106548,0.0,0.6228695080635396,0.613438015288495,0.6898972607673483,0.0,0.0,0.660567986204269,0.0,0.0,0.0,0.0,0.0,0.6374436096942171,0.0,0.5957446808510638,0.0,0.6932072018055205,0.717233050376811,0.0,0.6060885977237782,0.6901759834999733,0.722251112156726
ENSG00000081026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989672435090897,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0
ENSG00000134242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9725137961671707,0.0,0.0,0.9689143033737831,0.0,0.0,0.0,0.0,0.9506647561458831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9361702127659575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9537497987138465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9435988677308914,0.0,0.0,0.0,0.9361702127659575,0.0,0.0,0.9618288823898803,0.0,0.0
ENSG00000116752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8859787393123546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8819940090179443,0.0,0.0,0.0,0.895159846924721,0.0,0.0,0.0,0.0,0.0,0.8723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8789924839709667,0.0,0.0,0.0,0.8988655070041088,0.0,0.0,0.9030929956030338,0.0,0.0
ENSG00000175984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000009307,0.0,0.0,0.0,0.5157319941419236,0.0,0.5178313610401559,0.5642968238668239,0.0,0.5766298111448896,0.0,0.0,0.0,0.0,0.0,0.48878721353855537,0.49555073773607294,0.5112978296076998,0.5226842507402948,0.5524101257324219,0.0,0.0,0.0,0.5592685062834557,0.0,0.5550724052368327,0.4901245287124147,0.0,0.514847273522235,0.6510958874479253,0.5357586703401931,0.0,0.0,0.0,0.0,0.0,0.5090215535874062,0.0,0.49493381317625657,0.5925752064015003,0.0,0.4835098702856835,0.5255114436149597,0.5626119806411418,0.5116736901567337,0.46808510638297873,0.6169565421469668,0.5647283589586298,0.5438918458654526
ENSG00000134198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.979124220127755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163399,0.0,0.0,0.5177560004782169,0.5106382978723404,0.6715690683811268,0.6733261549726446,0.6653506071009534,0.0,0.6548191182156826,0.0,0.0,0.0,0.0,0.0,0.5992414646960319,0.5431399370761628,0.0,0.5258153423349908,0.6236072347519246,0.0,0.0,0.0,0.7868751705961025,0.0,0.0,0.0,0.0,0.5451448496351851,0.6493285653438974,0.5570640361055414,0.0,0.0,0.5268775110549115,0.0,0.0,0.0,0.6004496686002041,0.6178353631750066,0.6740160711268162,0.0,0.5501040905079944,0.5575951718269511,0.6561948910672614,0.5374434247929999,0.0,0.5211393376614185,0.0,0.5702288607333569
ENSG00000116815,0.0,0.0,0.0,0.9252739231637184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920789121313298,0.9414741472995027,0.903892752972055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375689676467408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8936170212765957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9362776533086249,0.9458324135618007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9361702127659575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9447965190765706,0.0,0.0,0.0
ENSG00000134258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148936170212766,0.9300634036672876,0.0,0.0,0.0,0.9153746429910051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9418658791704381,0.0,0.0,0.0,0.9174543860110831,0.0,0.0,0.0,0.0,0.0
ENSG00000183508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899365622946557,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9497958878253369,0.95011435163782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9463378279767138,0.0,0.0,0.9361702127659575,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000265808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9581440141860474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9606558883443792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955534833542844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000265491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574468085106383,0.0,0.0,0.0,0.0,0.9840195546758935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9678289129378947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000265241,0.0,0.0,0.0,0.661241722867844,0.0,0.6086339494015308,0.6815134464426243,0.0,0.6873002876626685,0.0,0.0,0.0,0.0,0.0,0.6094804418847916,0.0,0.6024690270423889,0.745238813948124,0.6332194843190782,0.0,0.0,0.0,0.6809735589839042,0.0,0.6563809704273305,0.0,0.0,0.574468085106383,0.621108112183023,0.6547063931505731,0.0,0.0,0.0,0.0,0.0,0.0,0.6371657531312171,0.5982116270572582,0.6429497637647263,0.0,0.5886037920383697,0.5745262567033159,0.6641074330248731,0.6988113979075817,0.0,0.716225654520887,0.0,0.0
ENSG00000121851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9843816757202148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000265972,0.0,0.0,0.382907952399964,0.5222519331790031,0.0,0.3206438878749279,0.5498427342861256,0.4640131630796067,0.3903847247996229,0.5341829353190483,0.5034101821006612,0.5883093260704203,0.5020762326869559,0.0,0.24848998607473172,0.2607044590280411,0.374945489650077,0.22027809061902634,0.26727026447336727,0.35614895820617676,0.5446337017607181,0.34471901680560824,0.2574025126213723,0.4344194899214075,0.29377805045310484,0.0,0.0,0.2394073174354878,0.25498002767562866,0.23476926316606236,0.5957227476099705,0.5310578625252906,0.4918597492765873,0.5676888823509216,0.25287147912573305,0.0,0.0,0.0,0.3468277746058525,0.338536115402871,0.0,0.2127659574468085,0.32182999367409565,0.43246469725953773,0.418056403068786,0.28608216250196417,0.3801611966275154,0.570324034132856
ENSG00000265107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000270629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.9878086156033455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178104,0.0,0.0,0.0,0.9664114447350197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9852381412019121,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.9833523960823708,0.0,0.0,0.0,0.0,0.0
ENSG00000023902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
