gene,AEC,AF1,AF2,AM,ASMC,AT1,AT2,B,Basal,CAP1,CAP2,CD4 T,CD8 T,Chondrocyte,Ciliated,Deuterosomal,Goblet,ILC,IM,Ionocyte,LEC,MEC,Mast/Basophil,Megakaryocyte/Platelet,Mesothelial,Mucous,NK,Neutrophil,PNEC,Pericyte,Plasma,RAS,SCMF,SMG Basal/Duct,SVEC,Secretory,Serous,Suprabasal,Treg,Tuft,VEC,VSMC,cDC1,cDC2,iMON,maDC,pDC,pMON
PPP1R16A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9386460388558332,0.9428348107619535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9385480362264409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148936170212766,0.0,0.0,0.9193914519554159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8orf82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9882674057485781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL8,0.10599297514952986,0.0425531914893617,0.09550884106941314,0.09161483042594608,0.07386736380796301,0.04325775083880263,0.15193816891009793,0.10546801341222767,0.23827818822956096,0.05595101343150887,0.047805683585896805,0.13026989540214942,0.12093517079284244,0.11710567509770077,0.06412532944106324,0.09692418255834867,0.12080712624841522,0.06537496934578296,0.06318495845901244,0.0769543004470728,0.1358275135027617,0.22796154433432225,0.13133751666783336,0.0,0.16366219777567642,0.21654909926171978,0.07688128947493078,0.0,0.11726709432384272,0.06535300347726442,0.04904890939376309,0.16346443702309488,0.14636844333937687,0.14198902520499013,0.20986735833344822,0.0928299861855918,0.1237868905158052,0.22448107054482644,0.10738485898874675,0.2094463338198521,0.08035795861138079,0.11885420907491351,0.20492963851331306,0.12553075795644383,0.10529945033258196,0.11315371565322058,0.08455071064736938,0.14841959790336842
C8orf33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WASHC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBWD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574468085106383,0.0,0.0,0.0,0.9662030587650534,0.0,0.9688353597552013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOCK8,0.0,0.0,0.0,0.8538473383152122,0.0,0.0,0.0,0.8634109865876078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642390903137346,0.0,0.0,0.0,0.8699773216644526,0.8772739854330943,0.0,0.9095084201315189,0.0,0.8878884393925798
DMRT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998483836489928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8388038972623569,0.0,0.0,0.0,0.0,0.0,0.0,0.885039266350454,0.8168516693255622,0.0,0.0,0.8141260521148657,0.0,0.8046201633191061,0.0,0.0,0.0,0.8278976379702159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8434429194931569,0.0,0.0,0.8001557905653149,0.8127947706657197,0.0,0.7872340425531915,0.0,0.0,0.8277740677895272,0.0,0.0,0.0,0.0,0.0
PUM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923061432845296,0.0,0.0,0.0,0.0,0.0,0.0,0.9280192213663604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9238602541375538,0.0,0.0,0.0,0.9148936170212766,0.0,0.9178261110663467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865284280747776,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLIS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.8562686976667561,0.8595376222588341,0.0,0.0,0.8710313126586261,0.0,0.0,0.0,0.0,0.0,0.8607211609926962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528722113667154,0.0,0.0,0.0,0.8765291050777001,0.0,0.9021783961826402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLGRKT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KIAA2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL33,0.964330453463873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9532738958131568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9361702127659575,0.0,0.0,0.9606603786897628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DMAC1,0.0,0.0,0.0,0.8143144165479922,0.0,0.0,0.0,0.0,0.7995182392348931,0.0,0.0,0.0,0.0,0.0,0.7798573739889195,0.87748211478971,0.811598997812003,0.0,0.0,0.7930476358131904,0.0,0.778705190270866,0.0,0.0,0.0,0.8375312690003965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7931424282660284,0.0,0.0,0.7659574468085106,0.8120278033650504,0.0,0.8002608286034362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LURAP1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9674550659348623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777710011900662,0.0,0.0,0.0,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIB,0.7539661605711758,0.0,0.735852759056596,0.0,0.0,0.0,0.0,0.0,0.6917920137934359,0.7391975225285614,0.0,0.0,0.0,0.6801366899646613,0.0,0.0,0.643543003485966,0.0,0.0,0.6601252955638645,0.7584623351254278,0.7925279833233648,0.0,0.0,0.6893624781128387,0.7213846974370296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7798159390982556,0.7249058247495123,0.0,0.678369678985433,0.6483453836574805,0.0,0.6382978723404256,0.7464928984188245,0.6785975731102716,0.0,0.0,0.0,0.0,0.0,0.0
TTC39B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940282434559908,0.0,0.0,0.0,0.0,0.0,0.0,0.9842185731013148,0.0,0.0,0.0,0.0,0.0,0.9361232566995562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9168243566585762,0.0,0.0,0.0,0.9148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRAGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8452259558093389,0.0,0.0,0.0,0.0,0.0,0.8693214359222009,0.8768941441602256,0.8216677386397071,0.0,0.0,0.855940138544577,0.0,0.9038769689070026,0.0,0.0,0.0,0.8222145426216181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8401823337816083,0.0,0.0,0.0,0.8233490766326843,0.0,0.8085106382978723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIN2,0.0,0.0,0.0,0.9399923157048734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9119055863803994,0.0,0.0,0.0,0.9298498039631159,0.0,0.8849286592209233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.890938037948759,0.9075673687977797,0.0,0.0,0.0
RPS6,0.10850175193521666,0.05263377657134252,0.10086701203517352,0.07284770877432938,0.08658988049328896,0.0425531914893617,0.16524736218265204,0.1599756341369313,0.24354127942793097,0.061371503868996015,0.05108359795885169,0.19702541076982233,0.17346485545534818,0.1282359402730972,0.07615203572067726,0.0903495528637958,0.11164535222094622,0.17388923668713727,0.06433618178801825,0.08444072358805534,0.13376540649836083,0.15870974925273726,0.1890514442212123,0.0,0.1670349050055753,0.13987117767430546,0.14049095289333852,0.0,0.1024327791363119,0.06820418491361278,0.050654224484674874,0.19413547516977295,0.13179905800786018,0.11715045086462754,0.25320404842706623,0.10807097598337452,0.09797123728414589,0.20958872884944968,0.12498092325364198,0.19672299638137913,0.08904813798864829,0.11076775967700887,0.17274414541507144,0.13547991727838893,0.09019408792686391,0.11375307591670555,0.21124337967572923,0.10826020874257704
HACD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822612830922511,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFT74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEK,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9844930123782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOB3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TOPORS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.9867824972018046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFB6,0.0,0.0,0.0,0.7872548650649508,0.0,0.0,0.0,0.0,0.7741353129064104,0.0,0.0,0.0,0.0,0.763383196895779,0.7539350828028388,0.8004703429403371,0.7693007704616753,0.0,0.0,0.838799391363942,0.0,0.771927495388977,0.0,0.0,0.7236898739980313,0.7509496371526279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7581592113921206,0.0,0.0,0.723404255319149,0.7810126805717267,0.0,0.7603684209611656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJA1,0.594550600851362,0.0,0.0,0.627433848030696,0.0,0.0,0.0,0.0,0.5481128318698786,0.0,0.6232347862708693,0.0,0.0,0.6537357256211791,0.6267102553250947,0.7199163097537392,0.5560134798202262,0.0,0.0,0.5610582090337092,0.0,0.5071118491498211,0.0,0.0,0.5612832584280545,0.5255324497711132,0.0,0.0,0.6317043653248364,0.0,0.0,0.0,0.0,0.5540954580314909,0.5858188608786681,0.49492204431417186,0.48936170212765956,0.5365049853805383,0.0,0.613333558984108,0.5538719348548349,0.0,0.5237613852684654,0.506157337752255,0.0,0.5069277096107002,0.5305506441163994,0.5272285859025235
SMU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9863603935391734,0.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7872340425531915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8020783911506357,0.0,0.8150111485556086,0.0,0.0,0.0,0.0,0.0,0.8213227072307206,0.8243428499645512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8039021721175894,0.0,0.0,0.0,0.7917161631769895,0.0,0.0,0.0,0.0,0.8079103565652053,0.8517876360539614,0.8633405798003875,0.0,0.8581908182366522,0.0
BAG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8444377034022067,0.0,0.0,0.0,0.0,0.0,0.0,0.7845177907234114,0.83485748963432,0.0,0.0,0.8388255829062145,0.0,0.7855184921463189,0.0,0.0,0.0,0.8369395717317072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837826037757681,0.0,0.7758654956073155,0.7659574468085106,0.8480584353516258,0.0,0.8202706739009374,0.0,0.0,0.0,0.0,0.0,0.0,0.8027605908676095,0.0
CHMP5,0.0,0.0,0.0,0.8263272847541326,0.0,0.0,0.0,0.0,0.7964290231812355,0.0,0.0,0.0,0.0,0.0,0.8538679805610367,0.8524943611834848,0.8034335033464949,0.0,0.0,0.8399965404608227,0.0,0.7882915242270455,0.0,0.0,0.0,0.788233186573644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7872340425531915,0.0,0.0,0.0,0.7944612551597136,0.0,0.7981296424649303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP3,0.0,0.0,0.0,0.7247952392276404,0.0,0.0,0.7914460486583624,0.0,0.8943805042242575,0.0,0.0,0.0,0.0,0.0,0.7793138193641767,0.7275762329642401,0.8366003867896313,0.0,0.0,0.8257558228312096,0.0,0.723404255319149,0.0,0.0,0.0,0.8208442887166675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8111616470144603,0.0,0.7382471609230379,0.7372931722289346,0.9015790124130916,0.0,0.776394891664586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7872340425531915,0.0,0.0,0.7961262244065697,0.0,0.0,0.0,0.0,0.803557476852141,0.8024513937180078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8036233938667149,0.0,0.0,0.0,0.796314270474918,0.0,0.8354048310546219,0.0,0.0,0.8547760800674596,0.8560024716793131,0.9184563191122506,0.879280313358317,0.0,0.0
UBAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9orf24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850250493091905,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991504469699045,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCTN3,0.0,0.0,0.0,0.7930446185000235,0.0,0.0,0.0,0.0,0.8057520577684418,0.0,0.0,0.0,0.0,0.0,0.7659574468085106,0.8440294831890307,0.7754755682263937,0.0,0.0,0.8443176895644121,0.0,0.8396712407826611,0.0,0.0,0.7694622481324453,0.8160284608015131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7963156204836052,0.0,0.0,0.0,0.7944278954060998,0.0,0.7710684031391976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCP,0.7581028655928107,0.0,0.0,0.723404255319149,0.0,0.0,0.0,0.0,0.7631569657577246,0.0,0.0,0.0,0.0,0.0,0.7528126613469766,0.8148186933963119,0.7686852620189437,0.0,0.0,0.789142019858011,0.0,0.7534750511890582,0.0,0.0,0.7599996141540374,0.7953234498143252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7773923857326068,0.0,0.0,0.7384248407513049,0.7729421803090963,0.0,0.7935206997230759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STOML2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517394341605837,0.0,0.0,0.0,0.0,0.0,0.0,0.9057471592435884,0.8242287343921917,0.0,0.0,0.823129193745517,0.0,0.8294452680346978,0.0,0.0,0.0,0.8275548525661758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8326818414846574,0.0,0.0,0.8085106382978723,0.8522612152735773,0.0,0.8320085023383404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM166B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922702973237701,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591161331291771,0.0,0.0,0.8936170212765957,0.0,0.0,0.0,0.0,0.9407723509509823,0.0,0.0,0.0,0.9004913416936732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8964023496175448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9502734893742149,0.0,0.0,0.0,0.0,0.0,0.0
TPM2,0.0,0.0,0.0,0.0,0.9169740918769853,0.0,0.0,0.0,0.8085106382978723,0.0,0.0,0.0,0.0,0.8341008113446331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230212874690588,0.0,0.0,0.8521474976442113,0.0,0.0,0.0,0.0,0.8924848424688551,0.0,0.0,0.8766957534460605,0.0,0.0,0.0,0.0,0.0,0.0,0.809574731129144,0.0,0.9160103637150773,0.0,0.0,0.0,0.0,0.8387569424011165,0.0
TLN1,0.0,0.0,0.0,0.8431300174648382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9028507735904833,0.0,0.9619010091193282,0.856472241294206,0.8297872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8415804737956475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9217243291782024,0.0,0.8490089964036581,0.0,0.0,0.0,0.8776267163352098
CREB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9293341099878514,0.915812577519099,0.0,0.0,0.0,0.0,0.9280980926220596,0.0,0.0,0.0,0.9524711648521333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAG8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899300812421631,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HINT2,0.0,0.0,0.0,0.7754620718316868,0.0,0.0,0.0,0.0,0.7857168718585248,0.0,0.0,0.0,0.0,0.8713098784980188,0.8393659031912699,0.853820401073536,0.8061840976891562,0.0,0.0,0.8249264601924616,0.0,0.0,0.0,0.0,0.0,0.8009732637931648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7975646162968653,0.0,0.0,0.7659574468085106,0.8059960910365467,0.0,0.780719647957467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLIPR2,0.0,0.0,0.0,0.9604048346991103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9269882359480126,0.9460329831274645,0.9344310948885848,0.0,0.0
