gene,AEC,AF1,AF2,AM,ASMC,AT1,AT2,B,Basal,CAP1,CAP2,CD4 T,CD8 T,Chondrocyte,Ciliated,Deuterosomal,Goblet,ILC,IM,Ionocyte,LEC,MEC,Mast/Basophil,Megakaryocyte/Platelet,Mesothelial,Mucous,NK,Neutrophil,PNEC,Pericyte,Plasma,RAS,SCMF,SMG Basal/Duct,SVEC,Secretory,Serous,Suprabasal,Treg,Tuft,VEC,VSMC,cDC1,cDC2,iMON,maDC,pDC,pMON
NOC2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17452880199180631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HES4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9854358192213977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23661074164204257,0.0,0.0,0.0,1.5222019395646678,0.0,0.0,0.0,0.7425376139511012,0.0,0.8049811947275111,0.0,0.8218469707571278,0.0,0.0,0.0,1.3557760171209052,0.0,0.0,0.0,0.0,0.0,0.0
ISG15,0.0,0.0,0.0,1.0507664789443822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2092015528854498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25878971128986733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31199863790052496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTLL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6743660525372306,0.33392778225737346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37054998140499606,0.0,0.0,0.0,0.0,0.8311744319811364,0.0,0.36928244017636647,0.5036954102102669,0.0,0.0,0.6188282935623095,0.0,0.38997234819329524,0.0,0.0,0.07982074785349655,0.5711810376639115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42234025072588854,0.0,0.0,0.0,0.4074919943500511,0.0,0.31617248584322283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2J2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1927701893751103,0.0,0.0,0.0,0.36101334553733055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2214269149038284,0.0,0.0,0.0,0.16067053480210963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTS11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27198599834500325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1253941573439296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2422874391986584,0.0,0.0,0.0,0.20446246187756642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MXRA8,0.0,0.0,0.8115093584243299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AURKAIP1,0.0,0.0,0.0,0.8156406063829147,0.0,0.0,0.7364435250866327,0.0,0.827893850413188,0.0,0.0,0.0,0.0,1.6439907311581767,0.974964539533033,1.6507156743345783,0.9663044088708879,0.0,0.0,1.2518708281917492,0.0,0.8664110702138156,0.0,0.0,0.6503724712840367,1.1119377125756706,0.0,0.0,1.0302047786585746,0.0,0.0,0.0,0.0,0.9697279489698565,0.0,0.5370099787747082,0.7708246831812241,0.9815329222849425,0.0,0.9813300689792515,0.0,0.5729256620584793,0.0,0.4740723459562094,0.0,0.0,0.0,0.0
CCNL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22269446071510984,0.0,0.0,0.0,0.0,0.0,0.10358727300480887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL20,0.0,0.0,0.0,0.7047197647264624,0.0,0.0,0.6964635998601058,0.0,0.8077214324679521,0.0,0.0,0.0,0.0,0.0,0.9021864945035505,1.0944312693285436,0.8902547910044245,0.0,0.0,0.906650316091981,0.0,0.8575612860643006,0.0,0.0,0.16096220951862664,0.8564685247934277,0.0,0.0,1.2456657066246064,0.0,0.0,0.0,0.0,0.8647824566273414,0.0,0.41503896851249045,0.6575956647834663,0.8825406446400427,0.0,0.8117993295821371,0.0,0.6858040059866939,0.0,0.0,0.0,0.0,0.63883756750608,0.0
VWA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4116424072098286,0.0,1.1923739553442756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40395417012614215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSU72,0.0,0.0,0.0,0.7325507105893954,0.0,0.0,0.5207245406678364,0.0,0.7283123998236541,0.0,0.0,0.0,0.0,0.0,0.7775456324658675,0.8466182282898196,0.8271419053752977,0.0,0.0,0.9532770747087229,0.0,0.6131503097530087,0.0,0.0,0.5867714827389003,0.9507323464066394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7798890530854299,0.0,0.26580363871727486,0.6354245785482809,0.7479168463659888,0.0,0.588733640085423,0.0,0.0,0.0,0.6123569029418295,0.0,0.0,0.0,0.0
MIB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625466996544331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11390546620936207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNB1,0.0,0.0,0.0,0.5342334427826934,0.0,0.0,0.0,0.0,0.31855262571573056,0.0,0.0,0.0,0.0,0.0,0.0,0.3357711115280454,0.4347477083249449,0.0,0.92278965900266,0.7481513016973204,0.0,0.27687358351562014,0.0,0.0,0.0,0.5131564398027237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5810579269739622,0.0,0.0,0.16341503063084203,0.4228477766074937,0.0,0.5818766716046038,0.0,0.0,1.056958443618032,0.9321180147488237,1.0702388345913865,1.2063634161738568,0.8831492939876879,0.0
PRKCZ,0.0,0.0,0.0,0.0,0.0,0.8366972536488392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAAP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3772248392955058,0.0,0.0,0.0,0.0,0.0,0.0,0.27870435059864235,0.2771902624158963,0.0,0.0,0.3354354712360581,0.0,0.4640879198615265,0.0,0.0,0.32825229944457857,0.3587224687663524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4097181937907344,0.0,0.0,0.0,0.33663231345843647,0.0,0.13565878191424435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RER1,0.0,0.0,0.0,0.6700500172639838,0.0,0.0,0.0,0.0,0.5403790916493866,0.0,0.0,0.0,0.0,0.0,0.5173944073282176,0.8657999903110156,0.7508980225231704,0.0,0.0,0.6300236078257353,0.0,0.5975691698064601,0.0,0.0,0.0,0.7775138386959237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818662321918099,0.0,0.0,0.4324180405437637,0.6527559636690078,0.0,0.3886854121638196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2584422027865653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20483229846573428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29000073874588933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27575178697273006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNAB2,0.0,0.0,0.0,0.387457883668908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7008348575073474
RPL22,2.3026558105631207,1.1236238425785139,2.0998609959028744,2.16543081972193,2.167560461146175,0.0,2.56089741343352,2.184351039026807,2.8064270020028723,1.7309049787501856,1.362547610273668,2.459014408050827,2.484998321420278,2.3797522259786703,1.8856132926865974,2.211287221383688,2.088665984795118,2.1113201673237842,1.9005989901343832,2.0225241788233372,2.4446327506500602,2.7735267206201586,2.5510322677947825,0.0,2.551973710032759,2.546919760405059,2.1091374238725975,0.0,2.1856933420469997,1.8090499940242668,1.0273747473273342,2.4502269064369635,2.500946475469037,2.52955329904191,2.7543796204879283,1.9318915164652979,2.2736295945669314,2.721383332977602,2.342936388517613,2.7529328978689973,2.2406292701697974,2.3867580131872277,2.5918154582389787,2.413013985682116,2.2899292800647277,2.079898613826531,2.750454366443271,2.2130238287746855
ICMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15778204021466294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOT7,0.0,0.0,0.0,0.4421454784703933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2933333654033826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMTA1,0.8625947050560406,0.0,0.0,0.5555191049901187,0.0,0.0,0.0,0.0,0.5384316314254485,0.0,0.0,0.0,0.0,0.5714484423099353,0.0,0.541010587680604,0.5853261927196086,0.0,0.0,1.0616281043885867,0.0,0.7808337919974001,0.0,1.360389408610578,0.15155744885572472,0.6088948984352747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598841006618115,0.0,0.0,0.3295120670823514,0.566230787928643,0.0,0.6122477763291923,0.0,0.7323835804558378,0.582035378515401,0.6206523278743015,0.0,0.5229021315898708,0.0,0.0
VAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35667922970505955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21254431011108313,0.0,0.0,0.0,0.1752478689870091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARK7,0.9357743580966974,0.0,1.0606705656911584,1.168719224316864,1.4168293233108966,0.0,1.075428129652375,0.0,1.4425659525210162,0.0,0.0,0.0,1.3150119886693794,1.8119379640491233,1.4379355607201618,1.9371758086210973,1.3473925037326286,0.0,0.0,1.8397886831399457,1.033868409571366,1.5636944618324091,0.0,1.8940945206296471,1.150847614399754,1.536960634955012,0.0,0.0,1.7161527467279225,0.0,0.0,0.8580696454448262,1.033168380415726,1.366648204442946,1.266593947497562,0.8221328021437815,1.1723611423957763,1.4194974689770399,1.1959142695841183,1.424931071756473,0.7156904844001706,1.448941106407716,0.758852088500265,0.9225841240568416,0.0,0.8499410541201805,1.8621232380473636,0.6164264582820784
ERRFI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6103322008320811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2611291765248354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31329946946332865,0.0,0.0,0.0,0.3582937639316347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RERE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19486448064133086,0.0,0.0,0.0,0.0,0.0,0.0,0.3402860865470376,0.2521393636705936,0.0,0.0,0.49609892250073284,0.0,0.0,0.0,0.0,0.0,0.2996192733435058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49713104310923323,0.0,0.0,0.0,0.23629057345484797,0.0,0.5755735161373239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO1,1.0052725049401738,0.0,1.0784916151849897,1.4337658849861405,0.0,0.0,1.662556577930805,0.0,1.7832685200432952,0.0,0.0,0.0,1.3471818117722592,1.6393691849259802,0.6743424185693275,2.106574863713394,1.091937120843505,0.0,1.1423153189438149,1.5730164873975954,0.0,2.164426426201669,0.0,0.0,1.5400196857208561,1.1830782122189227,0.0,0.0,0.7916344007228182,0.0,0.0,1.1593012526821103,0.0,1.6264527041116723,1.2433785484724365,0.8245708712810235,0.6313762713022484,1.7954431902259698,1.511552766567433,1.4135522332210881,0.0,0.9293725708153227,1.1180922021908304,1.3827808701030957,1.4811256322089654,1.2448326082934158,0.7729465512079594,1.2692545258141754
GPR157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.515627716016552,0.0,0.0
H6PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2653779145343843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPSB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26073602913740723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12918665798331774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20186484181237105,0.0,0.0,0.14739831115830226,0.0,0.0,0.0,0.0,0.0
CLSTN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9533505562580974,0.0,0.0,0.0,0.0,0.0,0.3952186476691122,0.0,0.40194633356925635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5120999747324683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42462475633123836,0.0,0.0,0.0,0.591490521948521,0.0,0.2920945003069832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNBIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35995529337466736,0.359511126694494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3284581845500116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277174797751399,0.0,0.0,0.0,0.32054015366204763,0.0,0.3415349806408722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201250147227863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20426967106919308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGD,0.0,0.0,0.0,1.0732698018175657,0.0,0.0,0.0,0.0,0.3376650614632921,0.0,0.0,0.0,0.0,0.0,0.0,0.42268506277940376,0.592290033609017,0.0,0.0,0.7322702919139534,0.0,0.0,0.0,0.0,0.0,0.18804277385193638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39616953020634954,0.0,0.0,0.0,0.6534652659687645,0.0,0.6155633634149766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20272840522206143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DFFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14675506646785674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2811389640894132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15639239993273474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1792799686291631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARDBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22317355536475883,0.0,0.0,0.0,0.0,0.0,0.0,0.4136250143800702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22375523039229847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30335580960541747,0.0,0.0,0.0,0.25800302397464875,0.0,0.2963697685682357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7023988782591463,0.0,0.3895262205116504,0.0,0.0,0.0,0.29433777748055256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21340024979258546,0.0,0.0,0.0,0.15437242755793515,0.0,0.48761849232548976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOSC10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2905461308193863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4854957968542938,0.0,0.0,0.0,0.0,1.6008604927751064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.347814114494333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD2L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3036932904563042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGTRAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6576433445902972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20954473306226976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16169897884200857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20113642393062806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4976848494701493,0.0,0.0,0.0,0.0,0.6318032140352046,1.2097553707431217,0.0,0.0,1.7053824736866492
VPS13D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2088857710024492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09583211551205047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7919205546372312,0.0,0.0,0.0,0.0,0.0,0.0,0.3635715260897485,0.725304460764055,0.0,0.0,0.0,0.0,0.5477098872582523,0.0,0.0,0.0,0.18796478462095614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591687181319886,0.0,0.0,0.0,0.6886403475120774,0.0,0.5892306620936689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32270772604278886,0.29919927448112205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3045007590076498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1730685453032796,0.43032034407626707,0.0,0.0,1.2083202001047662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29814109281212486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAZN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201555674745027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3018441642777039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FHAD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2339783202483696,0.32953156687570667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFHD2,0.0,0.0,0.0,0.9157660532277822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5159804595214565,0.0,0.0,0.5320361815340725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15838053654784787,0.0,0.0,0.0,0.641539045951205,0.0,0.2703909188103088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
