clusterName,NSForest_markers,f_score,onTarget,precision,recall
L4 IT_1,"['SLC22A9', 'COBLL1']",0.5316455696202531,0.5354225635528564,0.6268656716417911,0.3307086614173228
L2/3 IT_3,"['COL27A1', 'BMPR1B', 'MOXD1', 'LAMA2']",0.6823821339950372,0.110342338681221,0.7913669064748201,0.44
L2/3 IT_4,"['FAP', 'TPBG', 'MFGE8']",0.6418383518225039,0.2315973788499832,0.84375,0.3279352226720647
Lamp5_7,"['MYH11', 'LAMP5', 'CBLN4', 'KIT']",0.362453531598513,0.0894206315279007,0.39,0.2826086956521739
Lamp5_2,"['EYA4', 'PBX3']",0.7044334975369458,0.0854522287845611,0.8511904761904762,0.4169096209912536
Lamp5_4,"['ROR2', 'TRPC3', 'ITGB5', 'FBXL7']",0.4369414101290963,0.0629598051309585,0.4705882352941176,0.3397683397683397
Lamp5_1,"['ADAMTS20', 'EYA4', 'KIT']",0.5245428296438883,0.0889696329832077,0.6228571428571429,0.3215339233038348
Lamp5 Lhx6_1,"['CHST9', 'LAMP5']",0.8402061855670103,0.2398183941841125,0.9314285714285714,0.6037037037037037
Lamp5_6,"['NDNF', 'EYA4', 'TRPC3']",0.6314432989690721,0.0850174129009246,0.6712328767123288,0.5104166666666666
Lamp5_5,"['NPNT', 'LAMP5', 'COL5A2']",0.7547169811320755,0.1095318868756294,0.8421052631578947,0.5333333333333333
Pax6_4,"['SCGN', 'PALMD']",0.7838479809976246,0.6027467250823975,0.9565217391304348,0.4551724137931034
Pax6_2,"['TGFBR2', 'RELN']",0.7642487046632125,0.1171793341636657,0.815668202764977,0.6103448275862069
Pax6_3,"['PBX3', 'PDLIM5', 'SULF2']",0.7204301075268817,0.0723670646548271,0.8933333333333333,0.406060606060606
Pax6_1,"['RGS10', 'IGFBP7']",0.7236268526591108,0.2336865067481994,0.83,0.4783861671469741
Sncg_7,"['HTR3A', 'SYT9']",0.7297551789077212,0.5590792298316956,0.8288770053475936,0.4936305732484076
Vip_26,"['LINC01630', 'HPSE2', 'TAC3']",0.6157112526539278,0.0565787404775619,0.703030303030303,0.4113475177304964
Vip_8,"['TEK', 'EGF']",0.3262518968133536,0.1567566096782684,0.5180722891566265,0.1314984709480122
Vip_7,"['CCN2', 'EGF', 'HPSE2']",0.4741980474198047,0.1155499219894409,0.5964912280701754,0.2605363984674329
Vip_27,"['PBX3', 'DACH2', 'FBN2']",0.5644090305444888,0.0508853308856487,0.6854838709677419,0.3307392996108949
