,Astro_1,Astro_2,Astro_3,Astro_4,Astro_5,Chandelier_1,Endo_1,Endo_2,L2/3 IT_1,L2/3 IT_3,L2/3 IT_4,L2/3 IT_5,L2/3 IT_6,L4 IT_1,L4 IT_5,L5 ET_1,L5 ET_2,L5 ET_3,L5 IT_1,L5 IT_2,L5 IT_3,L5 IT_6,L5/6 NP_1,L5/6 NP_2,L5/6 NP_3,L5/6 NP_4,L5/6 NP_5,L5/6 NP_6,L6 CT_1,L6 CT_3,L6 IT Car3_1,L6 IT Car3_2,L6 IT_1,L6 IT_2,L6b_1,L6b_2,L6b_3,L6b_4,L6b_5,L6b_6,Lamp5 Lhx6_1,Lamp5_1,Lamp5_2,Lamp5_3,Lamp5_4,Lamp5_5,Lamp5_6,Lamp5_7,Micro/PVM_1,OPC_1,Oligo_1,Oligo_2,Oligo_3,Oligo_4,Pax6_1,Pax6_2,Pax6_3,Pax6_4,Pvalb_1,Pvalb_2,Pvalb_3,Pvalb_4,Pvalb_5,Pvalb_6,Pvalb_7,Pvalb_8,Pvalb_9,Sncg_1,Sncg_2,Sncg_3,Sncg_4,Sncg_5,Sncg_6,Sncg_7,Sncg_8,Sst Chodl_1,Sst_1,Sst_10,Sst_11,Sst_12,Sst_13,Sst_14,Sst_15,Sst_16,Sst_17,Sst_18,Sst_19,Sst_2,Sst_21,Sst_22,Sst_23,Sst_24,Sst_25,Sst_26,Sst_27,Sst_28,Sst_29,Sst_3,Sst_30,Sst_31,Sst_32,Sst_33,Sst_35,Sst_36,Sst_37,Sst_4,Sst_5,Sst_6,Sst_7,Sst_8,Sst_9,VLMC_1,VLMC_2,Vip_1,Vip_10,Vip_11,Vip_12,Vip_13,Vip_14,Vip_15,Vip_16,Vip_17,Vip_18,Vip_19,Vip_2,Vip_20,Vip_21,Vip_22,Vip_23,Vip_24,Vip_25,Vip_26,Vip_27,Vip_28,Vip_29,Vip_3,Vip_4,Vip_5,Vip_6,Vip_7,Vip_8,Vip_9
MAP3K7,0.0,0.0,0.0,0.0,0.0,0.0,0.2679861919254276,0.0,0.30697776493451273,0.34473375902108266,0.3226809045101734,0.28141940781410707,0.31390747829531945,0.2759357158173906,0.29272775278023794,0.31380805732510614,0.3213633958329546,0.30135260786570556,0.2937364751565541,0.30236680837387736,0.2940336072698553,0.2841057265903933,0.28165855517624117,0.2734446267709664,0.2834219818419598,0.3238523150166721,0.28520278093662665,0.2681915024493603,0.30179644730074184,0.3020006333682554,0.2825439792152838,0.32045872245274537,0.3040799925513301,0.3120013395099775,0.3108557314737469,0.31311204078349664,0.29204574459833454,0.30796325460393376,0.2974241282923002,0.3047698402235694,0.2661152562351092,0.2695571915477726,0.2877110424616658,0.26928964532013483,0.29190249392326845,0.2749656874237331,0.2718312055506605,0.0,0.0,0.0,0.0,0.3934659357612015,0.0,0.0,0.26968746151484496,0.2696433185685611,0.27493989509893646,0.2658974638221957,0.2626370711529509,0.27560094738682955,0.2698346406010026,0.2664168620785923,0.27933955995749077,0.2736068680776772,0.2788446270827706,0.266547883656008,0.2788692535238063,0.0,0.0,0.0,0.2633556195184694,0.0,0.2636343807193404,0.2642402606652984,0.2647992799468074,0.26940340437787647,0.29419312536293735,0.0,0.0,0.27039335171381634,0.279323621844569,0.0,0.2713972507639134,0.2710448402039548,0.2691273046723494,0.2707965133037973,0.27066019748119596,0.2801259400996756,0.0,0.2651019054101714,0.2720548527460572,0.2624113475177305,0.2646398007446992,0.0,0.2712167869222925,0.2782998072340133,0.28098687085699525,0.3139450761443334,0.0,0.2659478893516757,0.26414901314052286,0.0,0.28156841350785383,0.2801235588729804,0.26870161802210707,0.2731885013850868,0.28242971372942555,0.2654898314611286,0.26646767186780346,0.0,0.26353981139812066,0.0,0.0,0.0,0.2676713931645062,0.0,0.26445767854122404,0.0,0.2788430925802136,0.29317101688249736,0.2720505933389596,0.2727840948612132,0.0,0.0,0.0,0.27702491925963274,0.28916839335827116,0.0,0.2678559701493446,0.0,0.28457055573767803,0.2777496208535864,0.2908017229526601,0.2770774630790061,0.27144803772581383,0.0,0.0,0.26935586946230405,0.26823843159574146,0.2727840948612132,0.2902221049822814,0.2707030392707662
MAP3K8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801077229756836,0.0,0.0,0.0,0.0,0.0,0.0,0.9798959417546049,0.0,0.0,0.9787234042553191,0.9794959658426596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP3K9,0.0,0.0,0.0,0.0,0.0,0.31069576148445727,0.0,0.0,0.3227659916201382,0.3384453459834376,0.3405659300215701,0.32769735738740746,0.31234913810770565,0.3167974686791711,0.31084266326106186,0.33660795756265627,0.3462957245238284,0.3886927345120315,0.3525012532869975,0.3256612081899711,0.35345265924507846,0.3264594285200674,0.3257594552445919,0.32948551152614836,0.32733250425217,0.33357372351572023,0.34006592314294043,0.3163408007182128,0.3308833507781333,0.3482258007036033,0.3127071637633844,0.3049645390070922,0.331419215980151,0.3115017042092398,0.33792896177751797,0.3271813358820922,0.3224114729157576,0.31959508074090837,0.3348605725782137,0.3185713291168213,0.32056074742729784,0.31770982556309263,0.31900373122370834,0.31263393205953827,0.31910770920151516,0.0,0.32594128787940274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3152073972614099,0.3089249569473537,0.3110981617413514,0.3236445708477751,0.34219087396107667,0.3236067087937754,0.33930497558404366,0.35894748082397676,0.3511563700141636,0.3613005449585881,0.395271047210017,0.366746648829034,0.39961197274796506,0.0,0.0,0.0,0.0,0.0,0.0,0.3272934078324771,0.31235630038782214,0.33407685308591695,0.31827296306055486,0.35477416988805677,0.3452335815903143,0.35386562939231275,0.32911140064821176,0.3814435178506459,0.3663301594713901,0.3368046858631973,0.32963088598657164,0.3146082052947782,0.3175067216792005,0.3254936050015984,0.327054980798816,0.0,0.34598850147098514,0.3219150778249646,0.33402662539313027,0.0,0.3255033370450879,0.34845718086188565,0.33422822267451185,0.4261313372469963,0.0,0.34664105396744205,0.0,0.3205932780360499,0.3193102216889672,0.3332343025410429,0.33776428767129885,0.35834838693023574,0.34872796180400445,0.4071523441490552,0.35612623953650185,0.3339506019937231,0.0,0.0,0.0,0.3302804950281238,0.3136061899205472,0.0,0.3219671541071953,0.0,0.31083176195198764,0.0,0.3087544724450889,0.3113500048928227,0.0,0.0,0.0,0.0,0.31654568048233683,0.3188184343331249,0.3106489747974044,0.0,0.0,0.0,0.3210618893305461,0.31117400209954443,0.3423464704067149,0.0,0.0,0.0,0.0,0.311012734758093,0.0,0.3129989323041118
MAP4,0.1754646990316134,0.15122639118356906,0.16630965936268474,0.16923966602230747,0.1415288414515502,0.07222374576203366,0.22032058069891963,0.17762903752901876,0.04161113881050272,0.03712634118736213,0.0391518143897361,0.05621659628888394,0.048632781133584095,0.04989950411708642,0.04401286485347342,0.0637035200781856,0.07163688815231864,0.15266345536455195,0.05346150389799835,0.04414695459054717,0.06190391592945613,0.03638163399189077,0.040328274381921644,0.10921387765424471,0.05202267905499073,0.05827412284012382,0.06381211382277469,0.06811293896208419,0.04638035204393644,0.03727335329596878,0.04872085397125136,0.0590460959901201,0.0668869821737844,0.04687856528775912,0.07032067767271759,0.06807442252517593,0.09703595122547014,0.11130355224541738,0.09440123527608019,0.09991577161964796,0.0434784064901636,0.03830508686972003,0.03973964173743065,0.05289224699033913,0.04462356770292242,0.05562786810787011,0.041948727259399195,0.052391182446310705,0.0,0.0,0.0,0.17607596833655176,0.0,0.13251394836615163,0.0716101383486538,0.04863298784756492,0.04516768920506146,0.04939410534310848,0.07726551454963414,0.07316122663781997,0.03780126233472892,0.08366474868557977,0.04572310642147741,0.041567287123795094,0.03710605235809975,0.08143300663494894,0.06791201001363444,0.09208886758655521,0.04809084006235109,0.05551150758215721,0.0718518444832335,0.050373458693213496,0.051203012466430664,0.0892900972501606,0.05041954661092014,0.0707085204462633,0.038546894036286264,0.058000624602568066,0.0697222554937322,0.04270563438429054,0.043321086159834626,0.04081981486462532,0.03940433559688271,0.04923426090402806,0.047074325963960474,0.05045877788083773,0.04376028023713024,0.04275947640128169,0.03546099290780142,0.04006755478838657,0.07816410656516434,0.03717080878873243,0.04088447956328697,0.037622361318439455,0.04979253702975334,0.07180371817122115,0.0478911725341851,0.06903024176333813,0.0,0.03762482920436994,0.047396218523066094,0.045868566695680006,0.04613790106266103,0.04620936449537886,0.07211859048681056,0.04365568845830065,0.041780475606309604,0.08602582393808568,0.040739641544666694,0.07087302503856362,0.08280064620024769,0.20913841834305025,0.17686410406802563,0.05704387536285617,0.09514286754824591,0.07226751121223396,0.06795248579471669,0.08511505524317424,0.06626809319705827,0.07311441289617661,0.04178109786189194,0.059816581137636875,0.10249274926828154,0.08875709560745997,0.06555811690945998,0.12079650248196108,0.04959893057532344,0.17541244055362457,0.0857137568453525,0.11571852957948725,0.0844162550378353,0.05467522102044829,0.04347817990796786,0.04436287981398562,0.05638534464734666,0.07135929072156866,0.1149009385852949,0.06625608814523574,0.07770807142798783,0.05038101157398089,0.046758653847038326,0.07952650599445857
MAP4K3,0.04261243427898867,0.0,0.0425531914893617,0.043885322750037446,0.06120255061075197,0.04489970756760726,0.10683902146968435,0.09293099920800392,0.046122667214549176,0.05566121880889784,0.05521226225169838,0.043150977885469476,0.0796612061507313,0.055699226704049615,0.06013841366936974,0.049429006610356326,0.05525630754781953,0.04403439777117249,0.04362696789680643,0.0518832155998717,0.04441674677192742,0.07627537022245691,0.06633748610814412,0.04857911708507132,0.062067966511909,0.04873319678272761,0.07039627073504401,0.06251188330616511,0.07336284040559268,0.08172840852263971,0.05668161566375841,0.0869246374630759,0.04389931504608046,0.09660537234434845,0.07142475437610707,0.07850395195873071,0.06133851472367632,0.07483332207862367,0.04973019902587782,0.07535414408284721,0.05430318911870321,0.07939979835604945,0.048728720938905755,0.046011664343218434,0.07081416777685179,0.04754340437287134,0.05102129396817363,0.046819607416788735,0.0,0.052441721689616534,0.0,0.04300423590004021,0.058700531087023146,0.0,0.05054794008850206,0.046380045143425044,0.045359680838618716,0.04977393488511971,0.0551055944557731,0.05178470814481695,0.08152669160924059,0.04761345420323365,0.06272420350541459,0.054642411411231294,0.05133361850224488,0.04532225673080336,0.046828097485481425,0.04427661075659677,0.04424462842603102,0.04551380745908047,0.051438807595706154,0.0428044855171907,0.05625633610055802,0.05076118606202146,0.051293431444371,0.0426029402313503,0.06812997363137861,0.0665507823862928,0.06674999421369945,0.08895014279277612,0.04511577863219782,0.0993981475525714,0.11306141158367725,0.046673775564694236,0.06626195687774225,0.06813373844674293,0.04741861845584626,0.07502643901405605,0.06214887580127581,0.06299990119663536,0.04623441789167147,0.06880761545600621,0.0908402682196164,0.04957503629914412,0.060062567815713,0.05378377437591553,0.07124909610613019,0.04592181435713531,0.06247701585715544,0.07250339511438464,0.08071008176668316,0.07896871811954688,0.06948531603982262,0.05414473334102766,0.08142561692718073,0.08716961931675038,0.06489928267526289,0.10488408296666246,0.08965313138691246,0.05124703070796128,0.06366561828775609,0.0,0.0,0.06157762573120442,0.06340463956197102,0.05257245708019175,0.05172522059569122,0.04993346354640122,0.07089584474022506,0.04590882730822191,0.06121971886208717,0.06022875951537004,0.045851883736062554,0.07381659957534033,0.05353593910839541,0.05572191451458221,0.06940779871974431,0.04255838850711254,0.05895686318688359,0.04563585494426971,0.04635391209987884,0.06525272426875771,0.08140908741781898,0.06662373551240204,0.059279771984046235,0.05149523248063757,0.05092445882499641,0.06637897178636375,0.04896596644787078,0.06504037363309387,0.062070890098598834,0.06849080915992142
MAP4K4,0.14462175183262385,0.13322602814816414,0.13958149514299759,0.15223478340933508,0.10842838481808385,0.0068098843520414745,0.11532326074356729,0.13872804751632906,0.10026654833597494,0.05752501673732244,0.0635557360682927,0.07612215753988172,0.06459287844651135,0.10026654833597494,0.07397207216168127,0.11529719153194563,0.10159227526779716,0.05624655417516722,0.018444657748472607,0.04106438329033818,0.0323739360410271,0.08137473485148544,0.01811255546326333,0.00571799616441659,0.012240846951802572,0.06165437199545245,0.01127148689107692,0.007744575223178728,0.040330367730864396,0.027763877777343102,0.0337590237035819,0.06330431353115866,0.046261442045793466,0.06649886716342142,0.006106820935053183,0.01844337857361381,0.030641333008488866,0.013362159543003597,0.00405229575245093,0.009204467137654623,0.017632984100504123,0.0393301100595623,0.05015237787936596,0.021947805340408435,0.045698293557403784,0.015433426444412124,0.0100510724892853,0.025355785873764795,0.2624164435034948,0.11478584117077767,0.28088565709743096,0.3032065722959261,0.26225106175064195,0.2796505203483798,0.06199887289223096,0.06119969043325871,0.0478454756398573,0.04511730806201908,0.012253894028088725,0.0046579516525809645,0.002951917073405381,0.0006209358255913917,0.002824833207096614,0.0026683452281546084,0.0005277593930562338,0.001574834610553498,0.0,0.01582860862109678,0.014863016757559269,0.008898134349931216,0.03553278902743725,0.009629895923830938,0.013787747274899313,0.04958457769231593,0.0711862233513636,0.0652582548188825,0.04666114572092151,0.021239393569053487,0.0270610603880375,0.025318325834071384,0.01654926344012538,0.01537468966017378,0.03188091136039572,0.01547024055575648,0.02234075551337384,0.013384411943719742,0.05423124715791527,0.054872001739258464,0.024839166208361903,0.028116353860138155,0.01028855895319729,0.01498802291586044,0.0385802206418193,0.0295979583517034,0.02623555085337754,0.007932272785944296,0.013621329415774515,0.005322295723231972,0.01709679128430414,0.003744341380207251,0.04211216192718939,0.008617274304653736,0.047937164069912955,0.018189818301099413,0.010102843984644463,0.017378316280689646,0.04269037517250007,0.0004385177125322058,0.008795349310475884,0.013201886035026388,0.02338923080593136,0.0936948631672149,0.02977855831173295,0.04786016797343044,0.00911273516661732,0.0031372389049394754,0.04857811817886136,0.004125319051404371,0.0065227497553994465,0.013934103732413433,0.054147547863899394,0.04845571095216359,0.013315806152127314,0.050626220855307075,0.005957975032481741,0.003047782055875088,0.03789433646709361,0.004741392659802808,0.07911709310315179,0.003886841713113988,0.018696322931465528,0.05747609611944104,0.0833436204186568,0.08460570945807383,0.042313566021885435,0.007642150770687888,0.02488600954096368,0.039260268634092724,0.010963695269104437,0.07238880877799177,0.06074246869865039,0.04127605417941479
MAP4K5,0.05534474350881915,0.0,0.08696036262715116,0.12825842106595953,0.10192620923333134,0.04151156904004144,0.039681765627353746,0.0,0.07311518733383071,0.06754501153391304,0.05703675620099331,0.04771493428142358,0.0575665755474821,0.04639092193427661,0.07530074381659217,0.04475584182333439,0.037679451577206875,0.042981917976487614,0.03682581330022068,0.053025944435850104,0.039760998800291235,0.05052433369007516,0.04665949327725891,0.03712480583934919,0.04473086451807766,0.041513691134486636,0.0416209913314657,0.0437133937862748,0.054537070981154206,0.04414637164866671,0.03627526971465307,0.042345719557281926,0.035923818324474575,0.07212010681206453,0.06317274240737265,0.05211863915125529,0.056294141509008744,0.046329975550901806,0.036863622935951176,0.05932292490140766,0.06312913209833998,0.04047333306454597,0.05000296171675337,0.0369669702036161,0.0472978412682283,0.036865168852163545,0.03833486382842909,0.03602905899074906,0.0,0.2070477693638903,0.2700584911285563,0.2722042570722864,0.27632471728832164,0.26653698530602965,0.04233462506152214,0.039508506761375045,0.04677471581925737,0.03922306645846536,0.07447070517438523,0.08587968518547978,0.05013254221449507,0.04566774173831263,0.05899581249724043,0.06625789192551416,0.07082758516284592,0.04376704557567623,0.04277635931123233,0.052225462933804125,0.04163878395202312,0.03619634217404304,0.04041360117864947,0.03951609219219668,0.044890920321146645,0.0422072744538598,0.04900241954952267,0.07388450490667466,0.11065216859181722,0.06924531561263064,0.08872237653597027,0.06545651466288466,0.053480471702332194,0.09707530170467728,0.10051551144173805,0.07279619046136843,0.0777166726741385,0.1170776406078474,0.08507601250993445,0.07067311444181076,0.06738824117268231,0.0728412558000984,0.06049752024048609,0.05406026552754936,0.05385826750004545,0.04196792587320855,0.0738351602926322,0.0831796738272863,0.09217974691526264,0.03598249465861219,0.04413530801204925,0.05356454426515187,0.07297092718435517,0.05114492879691699,0.08004796504974365,0.10136489496163442,0.1001963404053492,0.0711347646747075,0.06597489583576825,0.03546099290780142,0.06274415415229527,0.11057705828484068,0.1294084351958958,0.0,0.0,0.043886998443738785,0.04205692068059394,0.04467454700605244,0.05557653920870301,0.041614751866523254,0.041210616734010955,0.04289628512470435,0.056844146116405515,0.04448600821461238,0.04194651850571869,0.0537850539735023,0.04145172893578279,0.052453014444797594,0.057020667596911705,0.03780302680130546,0.042348173493189166,0.03761968671852815,0.053770625422186885,0.0647108977568065,0.06189919574886349,0.05489974368548562,0.05396096757117738,0.04961910738167188,0.04485958307347399,0.0569953829684156,0.04534004005134529,0.051857302797601576,0.04909770962194348,0.06525856256484985
MAP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42026200911677475,0.4156918022649508,0.4170450961336176,0.4137599920550137,0.4154174074213556,0.41901818784416145,0.4393673999935177,0.4053486188252767,0.42670452172029105,0.38155563841474816,0.4030119683725614,0.42055386854401716,0.4021819424121938,0.4365517167334861,0.40540908160784567,0.3811118615434525,0.3909320552298363,0.42213066588056847,0.42875300358373225,0.38520310111079653,0.4325000043456436,0.4334776739702157,0.42939941595632136,0.4456273723155894,0.4182811324478041,0.4341847714802898,0.4130309388992634,0.4456362043712156,0.4366195438601447,0.4510688545010614,0.41622154467494776,0.46539241836426104,0.3762119078467078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3727346468479075,0.0,0.36879432624113473,0.37796740075375174,0.0,0.3731731290512897,0.0,0.3752932003203859,0.37892989655758474,0.3774901717267138,0.38129156489744254,0.37297727495220534,0.37719156006549265,0.0,0.0,0.0,0.0,0.0,0.3958021102222145,0.3832697703483257,0.0,0.41116078398751876,0.4013555565624372,0.0,0.3888152415025319,0.37957300953831236,0.3992716327626654,0.38635709860646134,0.3837657849839393,0.38363375308665826,0.39162062288176086,0.39265449376816447,0.40007449971868636,0.3931815053554291,0.3879922311356727,0.4000958711542982,0.4040003448513383,0.0,0.0,0.0,0.3952326592824138,0.4041903200724446,0.39979174923389516,0.4322374974582212,0.0,0.0,0.37308555207353955,0.0,0.41292158847159527,0.38181909221283933,0.3845934749495053,0.39183133798288117,0.3983044248100714,0.0,0.37455123155675035,0.403047465686257,0.42118825050110514,0.0,0.0,0.40231093785441513,0.38429066602219925,0.38443754285785325,0.0,0.0,0.39024670707418563,0.0,0.3737681672928181,0.4175033543972259,0.0,0.0,0.0,0.38258350698660454,0.42772895097732544,0.0,0.3959869492983987,0.0,0.0,0.0,0.4223598901261675,0.38220398138600886,0.3925846049971614,0.0,0.3877700317835977,0.0,0.3855298918189732,0.3803315310613483,0.41323275050372943,0.38441361518616374
MAP7,0.0,0.05957826274506589,0.05308094810932241,0.05695110855373085,0.07779272355086414,0.14173781618158868,0.0,0.0,0.07532938194613084,0.0770201987408577,0.06272496230213355,0.06639279245484805,0.10948254960648557,0.07745665354086152,0.060369347426908235,0.06924887667310999,0.08619104294066733,0.08385446815625995,0.055735303155073884,0.057862575172532536,0.05274164465302271,0.05293005662606963,0.06635996001832029,0.05430691081581386,0.058123152729467296,0.06421946760610486,0.0638702575196611,0.054156945106831,0.05578641096750895,0.07135957183567344,0.05411925172129421,0.06292613770099396,0.06386789489299693,0.08585784790363718,0.06376633449649134,0.05886653720909822,0.04964539007092199,0.05075352242652406,0.05636795235018358,0.05146151781082153,0.10111174473525784,0.11971760810689723,0.10666436379682934,0.09988728863127688,0.11882793691986841,0.0933847372413527,0.11457415590894983,0.0941735087557042,0.0,0.0,0.270755372148879,0.30313055946471845,0.26775905595603566,0.2902870275450091,0.08050196728807815,0.09560553275101574,0.08811648010362125,0.058930626152255014,0.12801687007254742,0.1015911858978001,0.11661882476603731,0.09153869980615927,0.11722577210013749,0.11031759546158161,0.10467583575147263,0.11239618527973798,0.0771888274673029,0.07656637658464148,0.09881777966276128,0.0520360474045395,0.12266982996717413,0.060354822493614034,0.05498398153494436,0.07317809052501165,0.05247928741130423,0.09088308422278005,0.06306190017267321,0.06767873814765443,0.05652506258470792,0.09877140555821412,0.07635278651054869,0.06813377860590075,0.07828295695866254,0.09457503016113389,0.07412073629122254,0.0507771021930884,0.06585782681796568,0.11882601097120461,0.09279468380813058,0.058709698788663174,0.05671799690165418,0.09692120974790966,0.0963594600663963,0.06045232427881119,0.06211581382345646,0.051174357005044926,0.05378298091550245,0.07055139161170797,0.06835088028129957,0.1082093208394152,0.09359158184511442,0.07687079103280467,0.07838721478239019,0.09474307510024267,0.06325524199938944,0.0767353189752457,0.08981691142345996,0.06994169992758027,0.07062556261711932,0.04967197120612395,0.05575815709770149,0.0,0.0,0.10925587356513274,0.13958171200244984,0.13691358870648324,0.090438297454347,0.11673962055368627,0.13750128754487273,0.11275946840326836,0.07473826746568613,0.07340198290263507,0.14382627500709913,0.10958735444021563,0.12955600953271204,0.14516865192575656,0.0758657045398198,0.1362243112942851,0.09319249408464905,0.10662284345491559,0.15376924496170477,0.13055697865519963,0.07590617017543062,0.10856051774735147,0.10635530568183736,0.1321053720535116,0.12603672472297722,0.13175765588773902,0.09985778221847318,0.0687898722946221,0.09750472653842142,0.09975018146190237
MAP7D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7387603415665052,0.743549958188483,0.745581013513795,0.0,0.0,0.0,0.7375886524822695,0.7376209277633234,0.7520824996292168,0.7412953423270097,0.0,0.7546033085660732,0.0,0.0,0.7482035083973662,0.0,0.7443167368570963,0.0,0.0,0.0,0.0,0.759265512016648,0.0,0.7559418158328279,0.0,0.0,0.0,0.0,0.0,0.7467855172799834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7392165610130798,0.0,0.0,0.0,0.742214415090304,0.0,0.0,0.7619164573385361,0.7411132869145549,0.7512918909390768,0.7652297675186861,0.7604516736159088,0.7692235581418301,0.0,0.0,0.0,0.0,0.0,0.0,0.737897756674611,0.0,0.7384772309174774,0.0,0.0,0.0,0.0,0.0,0.7524687153227786,0.7440387615075348,0.750015360666505,0.0,0.0,0.7535941681117876,0.0,0.0,0.0,0.0,0.0,0.7423719197300309,0.0,0.0,0.0,0.0,0.0,0.0,0.7399458606192406,0.0,0.0,0.7403580309651422,0.742555337172028,0.7524723220378795,0.7470941585851899,0.7459993539972508,0.7670157577129121,0.7547177604749693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7506408074223403,0.0,0.0,0.0,0.0,0.0,0.0,0.7418364239922652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP7D2,0.0,0.0,0.0,0.0,0.0,0.2604482047101285,0.0,0.0,0.2603675253847812,0.2662230628602048,0.28256143661255534,0.2623479239484097,0.2603316421204425,0.28172695679022064,0.2689486116382247,0.2613529474177259,0.27483772343777596,0.3002735756813212,0.29054612724493584,0.27998165035924166,0.3243853158139168,0.2948267142823402,0.2601395752413053,0.2877156345556814,0.26853992583903863,0.2711077480451435,0.26483758163790333,0.26327478885650635,0.29807975021659905,0.26762170191352247,0.292671541372935,0.2642091043451999,0.3117805262829395,0.26174464716133494,0.2818637283135813,0.2616288382956322,0.267926756794571,0.2621687460452952,0.2739447811816601,0.27882726564474986,0.26965212399232474,0.2750029001675599,0.26588643780836824,0.2744333266366458,0.2796676180041428,0.2645149011138483,0.2877014401956653,0.294142391664762,0.0,0.0,0.0,0.0,0.0,0.0,0.2636077733750039,0.2594152680525543,0.2629798173058963,0.2648454672055887,0.28778781239868056,0.282053660839162,0.2692953031113807,0.3147889578596075,0.30644348918968906,0.29833045538435593,0.3048128680134496,0.3301816802498297,0.3725250663486778,0.26767647308660736,0.2853766815036747,0.0,0.263894814126035,0.0,0.27791963824143645,0.2675820605974671,0.2828894612636972,0.2676987466237224,0.27518827441736315,0.2764774907565286,0.2631999761500257,0.2669304960162927,0.2646308917525812,0.28945046282829123,0.2669320499643366,0.2759260674740406,0.2645216262932365,0.2682201748198651,0.2753444762094647,0.2947594367020519,0.0,0.0,0.3041258614959446,0.2685306338553733,0.29145689593984725,0.0,0.2733426512555873,0.2613222932984643,0.2648038145498181,0.25897128150818194,0.0,0.2670552020377301,0.0,0.28247561437863833,0.2674536802244525,0.28171620639503425,0.2779451608657837,0.27687392632166546,0.27723909143015,0.34134982410052145,0.2823151514885273,0.2553191489361702,0.0,0.0,0.0,0.0,0.26418852467908926,0.0,0.29532330086890685,0.0,0.2656448445421584,0.2594550163187879,0.0,0.26354646555920863,0.0,0.0,0.0,0.0,0.26768484521419444,0.26646434457589546,0.2852024867179546,0.26321937344598434,0.0,0.0,0.2670197093740423,0.2631427895092795,0.2619082826249143,0.0,0.0,0.0,0.25996178473141174,0.2797866391797438,0.2613296483425384,0.26899590348521024
MAP9,0.0,0.0,0.0,0.0,0.0,0.4441926069293462,0.0,0.0,0.45723976564745533,0.4797005442017359,0.4822103055656379,0.5056306022278806,0.45296546668871074,0.46455024531547057,0.4644806532995075,0.4619171847688391,0.4468381438694947,0.5352334667604866,0.5071115899593273,0.44969112949168427,0.5217288588801174,0.4493894872935951,0.44317039276691195,0.5245094388089282,0.46648370458724653,0.43598146430144075,0.43745875443127136,0.46126351162051477,0.4395662634930712,0.44243776882793884,0.49880442382596063,0.4559990256390673,0.5142807757600825,0.4443642797199547,0.48875314039541473,0.4599156235972195,0.44390413989412025,0.4495649498405186,0.4950089184104974,0.4384044704707802,0.43711579099614567,0.0,0.0,0.49118931242760194,0.44070855057831354,0.4541809140367711,0.0,0.44407925495864653,0.0,0.0,0.0,0.0,0.0,0.0,0.4410633191149286,0.4511266591701102,0.44830832540566196,0.4484259794789849,0.48624535317116596,0.4616061804142404,0.4492323335180891,0.5333848215164022,0.465347946958339,0.4653004196518702,0.5441258401735455,0.5411076444260617,0.5754239415446072,0.0,0.45345286443723853,0.0,0.44331479664389967,0.0,0.0,0.0,0.0,0.46177533501428913,0.0,0.0,0.0,0.0,0.4450253180578245,0.4599396235553931,0.43649570443106034,0.46878523522234977,0.0,0.0,0.45006458683216827,0.43648148724373353,0.0,0.0,0.0,0.4326241134751773,0.43840892898275496,0.0,0.0,0.43814048361270985,0.0,0.0,0.0,0.46712916328551923,0.0,0.0,0.0,0.44683944375802437,0.46542756143191183,0.43876470023013175,0.4414157351703509,0.0,0.43716175294091514,0.0,0.0,0.0,0.0,0.0,0.45694325832610433,0.0,0.0,0.0,0.0,0.4438695560955832,0.0,0.4497274430931037,0.0,0.0,0.0,0.0,0.4532985644983062,0.5153855119191163,0.4476914236731563,0.5006514572082682,0.0,0.4638575869249114,0.44258444698144356,0.0,0.44410970236392733,0.4479208296917854,0.0,0.0,0.0,0.0,0.0,0.46411587498712203
