gene,0,1,11,14,15,16,17_21,18,19,20,3,4,9,AII,AII*,Astrocyte,BB,CAI,CAII,DB1,DB2,DB3a,DB3b,DB4a,DB4b,DB5,DB6,FMB,GB,H1,H2,HAC11,HAC12,HAC13,HAC14,HAC15,HAC17,HAC18,HAC19,HAC2,HAC20,HAC21,HAC23,HAC24,HAC26,HAC27,HAC28,HAC29,HAC3,HAC30,HAC32,HAC33,HAC34,HAC35,HAC37,HAC38,HAC39,HAC4,HAC40,HAC41,HAC42,HAC44,HAC45,HAC46,HAC48,HAC49,HAC5,HAC50,HAC51,HAC52,HAC53,HAC54,HAC55,HAC56,HAC57,HAC59,HAC6,HAC60,HAC62,HAC63,HAC64,HAC65,HAC66,HAC68,HAC71,HAC72,HAC74,HAC75,HAC77,HAC78,HAC79,HAC8,HAC80,HAC81,HAC82,HAC84,HAC86,HAC87,HAC88,HAC89,HAC9,HAC90,HAC91,HAC92,HAC93,HAC95,HRGC3,HRGC4,HRGC5,IMB,MG,MG_OFF,MG_ON,ML_Cone,Microglia,OFF-SAC,OFF-SAC*,OFFx,ON-SAC,ON_DSGC,PENK,PG_OFF_1,PG_OFF_2,PG_ON,RB,Rod,SEG,SEG*,S_Cone,VG3,VG3*,VIP,ipRGC_1,ipRGC_2,nNOS
LHFPL3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28449827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4096545,0.0,0.30126405,0.0,0.4541335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43656245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5216485,0.0,0.0,0.0,0.0,0.0,0.0
KMT2E,1.2973856,1.2104988,1.1497798,1.0362294,1.1784573,1.1796746,1.1485282,1.1008842,1.1192527,1.1816552,1.1392728,1.1983225,1.1878018,0.8908148,0.9583595,0.64752924,0.9512458,0.7546943,0.7941998,0.90712917,1.018414,0.9711458,0.99759126,0.94110835,0.9224404,0.9881191,0.9503646,0.95673776,0.9792303,0.85270417,0.908376,0.83885896,0.8859941,0.9067973,0.9186379,0.85621214,0.90040976,0.95186186,0.77050555,0.86671126,0.9615643,0.87986374,0.78299,0.8082333,0.780114,0.84729785,0.89629287,0.8712254,0.8782616,0.85381174,0.8883307,0.74206764,0.8041358,0.87107337,0.7592227,0.8146676,0.76108706,0.821305,0.827306,0.8982344,0.8552151,0.91183645,0.8075997,0.82722414,0.87575907,0.73002267,0.7594621,0.9455488,0.8306235,0.83945006,0.89391637,0.7376168,0.8903358,0.8268422,0.96150786,0.823305,0.8291122,0.8869294,0.8896982,0.8983839,0.8999202,0.8724458,0.89247495,0.87162167,0.90018106,0.8434825,0.9948907,0.89874643,0.9586802,0.88953894,0.9032881,0.87937874,1.0110615,0.97969997,0.8965064,0.9730134,0.84681666,0.9602996,0.7602497,0.87300384,0.82044566,0.90252274,0.97873753,0.9548625,0.89615047,1.0581033,0.63386774,0.76671743,0.73914695,0.9374598,0.72439975,1.2205945,1.2357302,0.89957726,0.867888,0.93713933,0.9926598,0.95135605,0.9655659,1.1076941,0.86920476,1.1199244,1.107163,1.1408715,0.9906995,0.924977,0.9193033,0.94871855,0.8842234,0.8921903,0.9724564,0.7893095,1.1345073,1.1858447,0.80337805
SRPK2,1.5380074,1.3801014,1.4708903,1.5123892,1.4572301,1.3809223,1.4782444,1.4376805,1.5397174,1.4064581,1.5273567,1.3777092,1.6002402,0.96133864,0.9582101,0.0,0.6265577,1.0202816,1.0366272,0.63972425,0.516899,0.6288363,0.50489664,0.50890374,0.4173809,0.46249664,0.6774504,0.7326472,0.592366,0.83266634,0.73179066,0.99140215,0.7963476,1.0258834,0.64352953,0.8878751,0.9119371,1.2191467,0.7914295,0.8844435,0.9224921,0.8598989,1.017648,1.0023705,0.9377359,0.90732837,1.0888462,0.90568745,1.0350586,0.97361195,0.8290298,0.98091006,1.0018667,0.9057701,0.90982693,1.0093564,0.88101333,1.0714766,1.1217508,1.0988384,0.8538117,0.73908234,1.026845,1.0009428,0.9001157,0.82878304,0.8349153,0.84816027,1.0707636,0.95284826,0.9642812,0.95373374,1.0389122,1.0925436,1.0685596,0.99402136,0.9229569,0.94781995,0.9896078,1.0635023,0.925722,1.0282259,1.0734532,0.856624,1.0038277,0.8799385,0.8793559,0.87616587,0.8857676,0.99015826,1.086122,0.87928593,0.9231292,0.97988796,1.0601907,0.8536366,0.98442674,1.1439476,0.8922223,1.0913166,1.085568,1.0410784,0.92367435,0.95710635,0.8585678,0.93767357,0.99708235,0.86193365,0.73535365,0.5318572,0.0,1.3911515,1.437242,0.85188997,0.0,1.0465783,1.0606523,0.0,1.0447514,1.5454404,0.945567,1.5023298,1.5464864,1.5141773,0.69123054,0.9082262,0.83818495,0.93522155,0.7784892,1.052558,0.9721346,1.012952,1.5748361,1.4960011,1.031039
RINT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33394298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATXN7L1,0.51591694,0.0,0.57184386,0.46204397,0.7796812,0.49243346,0.6300236,0.69011104,0.74956125,0.6045338,0.62538254,0.5279838,0.9661599,0.66426325,0.55215955,0.0,0.0,0.22332194,0.24832112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29693598,0.0,0.0,0.19140665,0.0,0.0,0.0,0.0,0.32553655,0.0,0.0,0.0,0.0,0.32252997,0.0,0.30047002,0.0,0.1311361,0.0,0.0,0.0,0.3895762,0.0,0.0,0.0,0.0,0.0,0.20945562,0.0,0.0,0.20956233,0.0,0.0,0.0,0.0,0.0,0.0,0.38224542,0.29200554,0.31863934,0.0,0.25006837,0.0,0.0,0.33994544,0.0,0.0,0.0,0.0,0.0,0.0,0.32099497,0.0,0.2078941,0.0,0.24824512,0.2910244,0.0,0.08802045,0.0,0.0,0.3020641,0.0,0.0,0.0,0.25420475,0.0,0.0,0.0,0.0,0.48427308,0.6314422,0.0,0.0,0.0,0.3574612,0.0,0.0,0.76004326,0.0,0.61952096,0.65376437,0.6788838,0.6552318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71488434,0.0
CDHR3,0.5124308,0.0,0.0,0.0,0.64615136,0.12558424,0.29227993,0.0,0.48459607,0.7492916,0.0,0.0,1.4311179,1.5272574,1.2724913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42951903,0.0,0.0,0.0,0.0,0.3765303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50513214,0.4795966,0.8500885,0.0,0.0,0.0,0.0,0.0,0.0,0.45055598,0.0,0.7322703,0.8030771,1.1262225,1.2183117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8899164,0.0
NAMPT,0.0,0.0,0.0,0.34093142,0.44029063,0.7454111,0.0,0.0,0.0,0.28005502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40355211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23798785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32009274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99474925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39557415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKAR2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49956694,0.45097715,0.0,0.0,0.26019835,0.0,0.81417894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31586742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36616987,0.3633103,0.0,0.0,0.0,0.0,0.0,0.0,0.37962154,0.0,0.0,0.45284045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596376,0.36185947,0.0,0.19108132,0.27491036,0.24739693,0.18629624,0.32412866,0.0,0.0,0.27875465,0.0,0.0,0.28978932,0.29904714,0.0,0.40247244,0.23706949,0.25588396,0.0,0.19665128,0.0,0.0,0.2649694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3215129,0.4509545,0.40181288,0.0,0.0,0.0,0.0
HBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43311507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15975343,0.0,0.0,0.0,0.0,0.0,0.18825297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21806122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14877771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COG5,0.88241607,0.68769217,0.7714639,0.86087775,0.6568122,0.37079236,0.79728746,0.6746259,0.72858965,0.9533469,0.80541444,0.7200078,0.75704086,0.28807643,0.5132495,0.0,0.5256665,0.5860274,0.48742905,0.0,0.0,0.7706819,0.0,0.0,0.0,0.0,0.755685,0.5978509,0.0,0.0,0.0,0.42422807,0.0,0.5858634,0.0,0.41308928,0.0,0.55329335,0.6253563,0.0,0.5202884,0.0,0.56014323,0.46418825,0.60784554,0.43384302,0.4711641,0.46353203,0.53590536,0.5193821,0.0,0.6254591,0.49884763,0.0,0.5496257,0.541944,0.41312844,0.7152866,0.76647323,0.49344048,0.0,0.0,0.7370849,0.46264324,0.5831213,0.46264324,0.24545345,0.0,0.50127244,0.41973287,0.4840617,0.3572793,0.495434,0.5436225,0.57647663,0.44726625,0.0,0.54091024,0.3786433,0.7679407,0.49670252,0.59598345,0.5298465,0.6572504,0.590278,0.4814226,0.505545,0.4984743,0.4756437,0.5264349,0.644185,0.36333302,0.46412623,0.495,0.56522137,0.4247451,0.6847194,0.68615115,0.34117687,0.51744866,0.72635746,0.46254468,0.37682182,0.5466995,0.52381885,0.55568284,0.5661907,0.0,0.0,0.3120069,0.0,0.87574303,0.81981647,0.6085355,0.0,0.37631953,0.5137948,0.58762586,0.3689975,0.6399249,0.38358808,0.79758906,0.77466464,0.841238,0.28008676,0.0,0.0,0.47740945,0.8329709,0.56590235,0.5729841,0.3228982,0.8185041,0.75263536,0.52881885
GPR22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47179174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33113208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAP29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4059162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28005502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08684118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3839535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61183584,0.356704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5361382,0.0,0.0,0.0,0.3440045,0.0,0.2719499,0.0,0.0,0.5936762,0.0,0.4836505,0.0,0.0,0.5391177,0.0,0.1898581,0.0,0.0,0.0,0.5347306,0.0,0.0,0.0,0.41792136,0.0,0.0,0.0,0.0,0.0,0.49419075,0.0,0.0,0.23142388,0.5156355,0.0,0.0,0.67251945,0.0,0.0,0.0,0.2331274,0.0,0.40467516,0.1840761,0.40455356,0.0,0.0,0.0,0.0,0.0,0.33816066,0.0,0.0,0.0,0.0,0.32295763,0.0,0.25805184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6446422,0.0,0.0,0.0,0.30716503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39280048
NRCAM,1.6851869,1.023361,1.5022182,1.4078455,1.3388156,1.3076918,1.4475214,1.429454,1.7002058,1.6608038,1.305229,1.2624984,1.7374377,1.5086515,1.4131147,1.1313102,0.6207438,1.1959547,0.5930613,1.0045669,1.0422595,1.1423644,1.1868494,1.3227143,1.4251716,1.3309494,1.114075,1.0721192,1.4602878,0.0,0.9980394,0.74131906,0.0,0.0,0.0,0.73817873,0.5554681,1.4777248,1.0955561,1.0992159,0.0,0.37662765,1.0791479,0.50173706,0.49079543,0.0,0.0,0.0,0.99100053,0.0,0.0,1.0133942,1.138558,1.0911636,1.0647206,1.1207521,1.1539404,1.2976116,0.5680301,0.82080793,0.0,1.6986691,0.0,0.99779487,0.0,0.9793476,0.95791155,1.1621257,1.0721908,1.0875793,0.0,1.1853013,0.5670575,1.0151038,0.40754887,0.9420073,0.9128447,1.0949323,1.1175089,1.2912419,0.77848995,0.87649894,0.4604978,1.0485338,1.0653924,1.1080478,1.0590308,1.0298812,0.8362882,0.7908704,0.85433245,0.66654843,0.74219805,0.9107635,0.0,0.60591316,0.52016294,1.4303099,0.8544251,0.7542833,1.3221117,1.0144699,0.85104525,0.0,0.39432618,1.1599455,1.1693382,1.1855292,0.7909077,1.3002157,0.64831555,1.7114279,1.7505962,1.6057644,0.0,1.4336389,1.6446989,0.8960211,1.845707,1.5899918,0.736956,1.5199653,1.5308716,1.8564013,0.36537427,0.0,0.8084023,0.46670112,1.7357215,1.2562265,1.2198945,0.0,2.0953887,1.7838863,1.2792989
PNPLA8,0.29717934,0.0,0.3893715,0.37077814,0.0,0.0,0.0,0.35176006,0.4455145,0.4840036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2104239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2110411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25482333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36207047,0.0,0.37961593,0.38327616,0.39826384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41090477,0.0,0.0
ENSG00000226965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6763886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3742721,1.5486405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3451759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369475,0.0,0.0,1.8191912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMMP2L,1.6980677,1.4491405,1.6700068,1.4462996,1.4977057,1.5335053,1.3825561,1.4016769,1.4786366,1.5824354,1.3388156,1.4696578,1.5893985,0.9139565,1.0341771,1.039847,0.8962152,0.7916759,1.1030036,0.6604561,0.0,0.7069978,0.0,0.7544684,0.9462024,0.8875852,0.44888562,0.0,0.8423323,0.0,0.0,0.44866234,0.72027206,0.39076138,0.6676978,0.0,0.8516308,0.49653172,1.1525702,1.459188,0.0,0.72439975,0.0,0.4339295,0.38400954,0.3545364,0.6378509,0.7014469,0.57958406,0.51011807,0.42901254,0.4900186,0.48003763,0.56070834,0.41519415,0.0,0.44664612,0.55585015,0.4418148,0.6838651,0.56646067,0.9309906,0.43735266,1.0628474,0.68213785,0.4338862,0.0,0.0,0.24758048,0.41596928,0.44466138,0.8211639,0.71807444,0.2958425,0.6575543,0.76341796,0.0,0.0,0.4616202,0.67069274,0.08866098,0.4205224,0.74101716,1.2677741,0.69925195,0.9002463,1.0811024,0.4701563,0.7929038,0.6931472,0.79330075,0.6529262,0.78781646,0.59780926,0.64750457,0.69005215,0.5911485,0.7045122,0.7008679,0.66620594,0.59502065,1.3713205,1.0162973,0.8402672,0.6454741,0.6812641,1.0667329,0.9043659,0.85058504,0.84497917,0.8826559,1.7229983,1.7325954,0.5338844,0.97560644,0.0,0.401642,0.0,0.0,1.4227744,0.49604848,1.3312845,1.2661822,1.353669,0.8685992,0.7497759,0.48764864,0.84333587,0.5944158,0.0,0.41387764,0.6548798,2.1513522,1.6846006,0.0
LRRN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36085284,0.0,0.0,0.0,0.37934294,0.2220869,0.0,0.69547325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9322546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272378,0.7161932,0.0,0.0,0.0,0.0,0.0,0.65598726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5437367,0.0,0.0,0.0,0.0,0.0,0.0,0.51288444,0.0,0.0,0.0,0.28899804,0.76316744,0.27226052,0.0,0.0,0.0,0.39062154,0.7121158,0.0,0.53306067,0.0,0.33027485,0.0,0.12612212,0.3774736,0.0,0.0,0.7089327,0.0,0.0,0.6947339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32381654,0.4420511,0.0,0.0
DOCK4,0.6875938,0.98807406,1.0062506,0.7086619,1.3740455,1.2480056,0.51665276,0.68914634,1.3604971,1.3387166,0.6366588,0.9153874,0.69194436,1.0758369,1.0795553,0.80440587,1.0231653,0.87189686,1.1278374,1.0546445,0.5576243,1.033473,0.72782516,1.7358229,1.3697346,1.0714531,1.1974779,0.62550485,1.0556104,1.605155,1.2915512,0.5338844,0.80688417,1.3881143,1.175086,0.789322,1.0234236,0.56368005,1.2215437,0.9261209,1.3523607,0.6225036,0.42250016,0.8871417,1.1615884,1.2897689,0.66276574,0.48630828,0.0,1.0795345,0.0,0.7274499,0.0,1.9827075,1.1086626,0.68929684,1.0048356,0.35829604,0.9249251,1.1278907,0.8138623,0.9633172,0.56103694,1.6240702,0.7680108,0.77379924,0.0,0.9090258,0.7795355,0.8345438,0.7503778,1.3307014,0.4331092,0.6205639,1.2682405,0.50845516,0.0,0.7416769,1.3701887,0.6399157,1.7320609,0.7597016,0.7596768,1.1183736,0.5984969,0.74732023,0.9982027,0.39629528,0.64367497,1.0358975,0.3648132,0.0,1.2168092,0.70776457,1.2105292,0.65098435,1.0828476,0.6739835,0.7426221,0.83777297,0.59114325,0.73280495,0.8330269,1.2675143,1.0463976,0.9107803,0.0,0.0,0.0,1.008532,0.0,0.0,0.0,0.27804926,3.0757904,0.0,0.49442175,0.87529737,0.0,0.99282587,0.7657068,0.7323264,0.8602276,1.2561662,0.0,0.0,0.70788264,0.7391181,0.0,1.1460886,1.0948449,0.96513337,0.0,0.72248584,0.969324
ZNF277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38362542,0.4026435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14742294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36423048,0.38362628,0.322303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
