software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,HAC35,3872,0.8042199930819786,0.967238689547582,0.4803719008264462,379194,63,2012,1860,3,"['CIBAR1-DT', 'NXPH2', 'NFIA-AS2']","['THBS2', 'ENSG00000287424', 'TRPC6', 'CIBAR1-DT', 'NXPH2', 'NFIA-AS2', 'GLRA3', 'TRHDE', 'SGCZ', 'COL11A1']",0.08877844363451
4.1,author_cell_type,HAC17,5000,0.7081438317225697,0.8787477954144621,0.3986,377854,275,3007,1993,2,"['LINC02267', 'ENSG00000271774']","['LINC02267', 'RRBP1', 'CNIH3', 'SLC18A2', 'RNF213-AS1', 'ENSG00000271774', 'NXPH2', 'SYNDIG1', 'TSHZ2', 'TRHDE']",0.5579648613929749
4.1,author_cell_type,HAC2,5000,0.567625458996328,0.7353815659068385,0.2968,377595,534,3516,1484,3,"['NXPH2', 'IGF2BP2', 'TSHZ2']","['ENSG00000271774', 'NXPH2', 'LAMP5', 'AK5', 'IGF2BP2', 'TSHZ2', 'TMEM132D', 'CHRM2', 'GABRG3', 'NCKAP5']",0.0790677443146705
4.1,author_cell_type,HAC74,412,0.5733471074380165,0.7985611510791367,0.2694174757281553,382689,28,301,111,5,"['NXPH2', 'NETO1', 'TSHZ2', 'GABRA5', 'TMEM132D']","['NXPH2', 'CRYBG3', 'NETO1', 'TSHZ2', 'GABRA5', 'TMEM132D', 'SAMSN1', 'GRIK1', 'CDH20', 'TRHDE']",0.0467764101922512
4.1,author_cell_type,HAC14,5000,0.7976247314394843,0.9094930248383803,0.5346,377863,266,2327,2673,2,"['NELL1', 'NFIB']","['FREM1', 'NFIX', 'TBX3', 'ALDH1A2', 'NELL1', 'NFIB', 'ZNF423', 'ENSG00000271774', 'IQCA1', 'TSHZ2']",0.1170834302902221
4.1,author_cell_type,SEG,5000,0.8160956690368455,0.8935417281038042,0.606,377768,361,1970,3030,2,"['PROM1', 'EBF3']","['GRIP2', 'PDE3B', 'PROM1', 'NFIB', 'DLG1', 'EBF3', 'NR2F2-AS1', 'PTPRF', 'PTPRT', 'NKAIN2']",0.0764165371656417
4.1,author_cell_type,HAC12,5000,0.6206871765382403,0.7751346499102334,0.3454,377628,501,3273,1727,2,"['NFIX', 'LINC03000']","['DKK2', 'FREM1', 'NFIX', 'BCL11A', 'LINC03000', 'CDH6', 'TENM3-AS1', 'NFIB', 'CNTN6', 'NCKAP5']",0.1444378793239593
4.1,author_cell_type,HAC18,5000,0.6955933821189946,0.9239302694136292,0.3498,377985,144,3251,1749,2,"['SLC22A3', 'LINC01933']","['SLC22A3', 'ADAMTSL1', 'HDC', 'ENSG00000226965', 'LINC01933', 'BICC1', 'RPH3A', 'DACH2', 'FILIP1L', 'RYR3']",0.3744011223316192
4.1,author_cell_type,HAC87,90,0.5645161290322581,0.875,0.2333333333333333,383036,3,69,21,4,"['BICC1', 'NETO1', 'GABRA5', 'RPH3A']","['ADAMTSL1', 'BICC1', 'TRPM1', 'NETO1', 'GABRA5', 'RPH3A', 'SAMSN1', 'SLC24A4', 'GRIK1', 'FILIP1L']",0.0373916402459144
4.1,author_cell_type,HAC63,677,0.7070938215102975,0.8196286472148541,0.4564254062038405,382384,68,368,309,3,"['ENSG00000255132', 'HDC', 'NETO1']","['ENSG00000255132', 'ACTN2', 'HDC', 'NETO1', 'SAMSN1', 'DGKB', 'BCAT1', 'GRIK1', 'OLFM3', 'PLXDC1']",0.1919722706079483
