clusterName,NSForest_markers,f_score
3,"['ENSG00000235531', 'ENSG00000255595']",0.5808656036446469
17_21,"['ENSG00000226149', 'ENSG00000140479']",0.6597774244833068
14,"['ENSG00000204161', 'ENSG00000140563']",0.5381944444444444
18,"['ENSG00000228824', 'ENSG00000225206', 'ENSG00000228566']",0.5970149253731343
PG_OFF_2,"['ENSG00000072315', 'ENSG00000171502']",0.6707434514637904
H2,"['ENSG00000136842', 'ENSG00000153976']",0.7254247572815534
H1,"['ENSG00000205922', 'ENSG00000157890']",0.8615707162284678
MG,"['ENSG00000078098', 'ENSG00000148604']",0.77829502473087
Astrocyte,['ENSG00000243620'],0.8702472373103577
Microglia,['ENSG00000018280'],0.9152652005174644
PG_OFF_1,"['ENSG00000165084', 'ENSG00000287290']",0.7802915637696168
11,"['ENSG00000169302', 'ENSG00000128573']",0.6263048016701461
OFF-SAC*,"['ENSG00000284862', 'ENSG00000115665', 'ENSG00000166342', 'ENSG00000155307']",0.7112676056338029
ON-SAC,"['ENSG00000141655', 'ENSG00000284862']",0.7144854586129754
OFF-SAC,"['ENSG00000130147', 'ENSG00000284862']",0.7393410141630586
